"","COVIDX1","COVIDX2","COVIDX3","COVIDX4","COVIDX5","COVIDX6","HC2","HC3","HC4","COVIDX17","COVIDX18","COVIDX19","COVIDX20","COVIDX7","COVIDX8","COVIDX9","COVIDX10","COVIDX11","COVIDX12","COVIDX13","COVIDX14","COVIDX15","COVIDX16","HC5","HC6","HC7","HC9"
"IGLV1-36",-0.533061911563564,-0.233761215755194,1.4755088999773,-0.441109106963275,-0.534710583447379,-0.194236693134765,-1.05445925206124,0.410573905106178,-0.680876126887776,0.0699060292412241,-0.341105973717311,-0.434954694508077,0.221259837465034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CFHR5",0.327937196745738,0.289446217718856,-0.070394049708252,0.0191872591543039,-0.709344789171513,0.20001452932451,-0.0986646182415001,-0.412803416475306,-0.432944630261117,-0.42247604253291,-0.150828025555483,0.177202552634617,0.138481192037267,0.0459349829379967,-0.10702724399599,0.457430243644069,0.0761277630240436,-0.166492702767716,0.0719045160616254,0.123135668275761,0.605722128550475,0.441838641715371,-0.304183888150092,-0.151239365818526,-0.0999119791380636,-0.0634226438406245,-0.200427538640223
"UBE2L6",0.333088657098108,0.00778091711222828,0.0543479245688125,-0.0807186145775809,0.318518312942861,0.319247316237267,-0.765436175232072,-0.459318661280825,-0.780397774367984,0.124228799563426,0.2368963512196,0.0833342450472045,0.126633434136268,-0.013375309324104,0.271243817131905,0.250751213960921,0.477372473307966,0.0210527666163571,0.45644873218292,-0.00771417180521894,0.525992156293825,-0.0860390206912953,0.348231286910798,-0.70204132776928,-0.573714399372452,-0.156177987282152,-0.778335937430088
"VTN",0.0973213554555743,0.116568371199119,0.200403657497471,-0.0553884446040573,0.079537675597984,0.0245685586576458,0.131308811717133,-0.0364703313576431,0.0352385854538841,-0.00644353413417509,0.0489226203642916,0.0529516253582516,0.188161449587724,0.0181323008821472,0.148641436080752,0,-0.157846991698641,-0.185788294561405,-0.245585913584145,0.0508730470731145,0.103423877941399,0.113501031872854,0.0359895076398438,0.0742529856711158,0.105623041649899,-0.110559289872317,0.0449984830216508
"IGHE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62177593268751,-0.314250258673136,0.169066753941024,-0.257823017091077,0.188858936774484,0.0781054623427462,-0.302384459648906,-0.927632175905051,-0.879314228817456,-0.314556372748454,0.566921370317145,-0.201696017700849,-0.300845544485757,-0.209790729316911
"ASAP2",0.243494983583382,-0.0623007923854129,-0.202599293099752,0.372154859217128,-0.00352394671036382,0.186698149774609,0.250627192929684,0.00939933500703916,0.126324037066608,-0.145183666873667,0.13326218753548,-0.14562632223382,-0.167749421482331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DPYS",-0.17488717512254,0.0625902543483274,0.0168865902146127,-0.0629180903333388,0.0959177188304343,0.177210773882375,-0.0819149868166367,-0.215756030451136,0.554291199934502,0.0802782564912476,-0.200422274906336,0.0705011906710116,0.134527493749321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GPNMB",0.0312613505457202,0.23754852148596,-0.0256482975216885,0.0749095667819262,0.230049908663779,-0.1924969367746,0.699806262344839,0.615185857449729,0.0666022991741251,0.467958396142865,-0.0778109196135039,0.0958304469489377,0.0662540525585626,0.345823690987356,-0.181515600390824,-0.217427675276621,0.254468989527897,0.170558015713127,-0.0737470075139477,0.347632445395099,0.0936768574161313,0.184638795809555,-0.0844744175292327,0.539923777806013,0.345403392312662,0.685203139321818,0.643455886584945
"NCAN",0.0912515976397206,0.368443000860861,0.288573731823494,-0.073424626960243,0.113285499643909,0.109918474636047,0.182757570037563,-0.269559994032214,-0.140907422456637,0.169101482402354,0.0870369524377503,0.324458853586275,0.243969936093764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANKRD31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215310690234272,0.315589384260409,-0.37191827751025,-0.353600131813053,-0.335245167587157,-0.453319061375176,-0.0407246532321111,-0.214080966576894,0.0204259082244782,0.153037347057815,0.348071031798266,0.436371248751968,-0.143172550429199,0.499833250037454
"LDHB",0.225955556004374,0.208282119799648,0.146777100863765,-0.0624602282558371,0.0425718781291247,-0.0126015039739853,0.0853071840377915,-0.272105663810382,-0.355910055215638,-0.10544126937388,0.133591338428059,0.364001824828778,0.0274592290162659,-0.314675309556061,-0.811728857420087,0.116159541372555,0.47685076064338,0.244620386362126,0.263574800019688,-0.205220449620495,0.0316044386184036,-0.201252061079726,-0.159170866667368,-0.573126393318688,-0.318336372570013,-0.391521889166537,-0.397761752146537
"AGT",-0.0469829988907309,0.435437620411849,0.287431053374316,-0.100955406590234,-0.0351284006239467,0.00807990613664078,0.258576854770682,-0.271048105417989,-0.152226822376719,0.0721028372913404,0.100240488199708,0.406099404895016,0.0241811298169994,0.471662757030205,-0.394951728187065,0.354640313386365,0.39170655647105,0.16406945161421,0.812049498300835,0.0813959906127071,-0.224027826327498,0.447983326765511,0.109244466619973,-0.0285775947792022,0.330465783118996,0.217671380382285,-0.259196307696154
"GBA",-0.194142138439849,0.065694057698046,0.00897618954444823,-0.0470955931665245,-0.0227031657573482,0.099003378930786,0.111202241207291,0.0138107524593813,0.208361177419029,0.00787426151652326,0.293505188607914,0.043863010367744,0.0914706919768253,0.0462891757360744,0.087956518824317,-0.297453242665165,-0.22614475921236,0.0332587950154526,0.00563507136443597,-0.101945527686626,0.0183043734933683,0.102946623901277,0.0666658055363865,0.0836980028156091,0.148142851671446,0.156154002396432,0.144181203783432
"SRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0485800675062542,0.620545808324646,-0.0837898984473924,-0.222430495321493,0.0273214272858766,-0.0467973854027655,-0.236281579884249,-0.0293248628447778,-0.174505134061562,0.202495680372921,-0.0807220494267025,0.678413153842943,-0.0960087062657813,0.642031261129848
"F8",0.0539182121349615,0.0847208848295935,0.220828203517367,0.310763356702768,-0.156144629111579,0.249164830156219,0.097240898068419,-0.176171649076434,-0.448366399473331,0.149002702076949,0.0303924639675133,0.160629253858303,0.0483073769828124,0.125661156667507,0.0958789339846335,0.264403404402115,-0.14003214506632,0.324382109771957,0.128502032331413,-0.038712068696424,-0.180203070598656,0.330544657481418,-0.0936034505058041,-0.214865308324205,-0.0171092319251187,-0.36361385907672,-0.264686244595191
"DNPEP",0.248154330870836,0.388073590786716,0.35354826399109,-0.548396720663177,0.296740817011773,0.551274867177602,-0.557283857821212,-0.598904917630214,-0.478004012943906,-0.179910044332031,0.216287476060129,0.495461414599035,0.0102704227806614,-0.203746349230059,-0.321140338734942,-0.030625612456431,0.0882840005602503,0.219481678056637,0.410133344688287,-0.122282432307104,-0.053541620242493,-0.0359486319614861,0.0770480899797548,-0.482853477406548,-0.332731469142542,-0.408705837088274,-0.835700344081684
"TFG",-0.239551518607511,-0.543544959248191,-0.410493334498597,-0.023283231943843,-0.361255363144852,-0.173529803526882,0.930379597484151,0.0244443362247964,1.25513590212566,-0.467677808086929,-0.104298092622492,-0.365429885591656,-0.10458689585038,-0.0727079611114547,0.228388636405285,-0.213647440925534,0.0682810280287569,0.0723147897380407,0.0728760350352715,-0.147770944643913,0.100943802850811,-0.174379881689269,0.464994002884428,0.265896721018148,-0.200773510061868,0.0828308547269252,0.0552472942488009
"XRCC5",0.146429380902682,0.212248986797093,0.164402073561312,0.050211226267832,0.0732649297904855,0.424958891972847,0.567457037483392,0.245738719232958,1.01618910131518,0.297952486548032,0.0414335728519877,0.206408246161307,0.0791483094787218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELF5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121967171121295,0.188531512062806,-0.025386479930404,-0.178575927010112,-0.35971463984783,-0.292413080698502,-0.01382119128467,-0.216392437359954,0.105260539677602,0.312485221289082,0.516128346909573,0.159958414323,0.0442977847794666,0.283677298314821
"ENOPH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229790478920883,0.422349134341207,0.284924738502481,0.043461483696313,0.19416846450433,-0.0754933307488628,0.00966562342192745,0.260339874318634,-0.0170235710742359,0.18687499823518,0.418523735700899,-0.054838386174306,0.144342763773198,0.0368094276058528
"GP1BA",0.386149048851899,0.14779304020454,-0.276785339532281,0.244005345845396,-0.0247976709076871,0.105795231664167,0.20696975469279,0.25924439797642,0.0143865494933424,0.093099812251026,0.0982285311777025,0.209542714051331,-0.278603289322055,-0.133054560880391,-0.276177206152624,0.264556816888389,0.166476661185875,0.0477550717934552,-0.143744870818114,-0.0398329792578611,-0.0660937809791164,0.00400564590936714,-0.520259374778394,-0.135368829385945,0.338142746394997,0.325834976088098,-0.0468032490499102
"PARVB",0.516501799516545,-0.515366473783255,-0.36490222331178,0.675037562614467,0.222545671877762,0.157818338681232,-0.406550108965199,-0.306123742621081,-0.093829281821014,0.14351871798479,0.226791551756134,-0.277947367003215,-0.379699212126955,-0.0163204609245184,0.12841181118446,0.221287277599405,-0.168390066312508,0.202090833941639,0.0166792392384298,-0.300888763036941,0.0349323979735132,-0.0168687396302261,-0.400659826326443,-0.093667474614648,0.0932107670392419,0.281535838918096,-0.489597850924927
"SERPINA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176357972194708,0.125357951008246,0.409026831330177,-0.0813965266585974,-0.0824167199879611,0.125718025566282,0.0117110204164366,0.049098431146561,0.331413427304351,0.607479886458986,-0.151543670235455,-0.235444908005036,-0.260702627130858,-0.378813266270964
"ABI3BP",0.260263187368762,-0.0715580471689385,-0.0404561895118505,-0.000163745175655094,-0.00645366519498491,-0.168444489604791,-0.104160595022751,0.375425324044539,0.443384860665132,0.0865959545757526,0.0135037579241812,-0.0561856214984182,-0.0463986159088972,0.215745493290516,-0.300729790840233,-0.359781460937716,-0.0510343122454913,-0.238651833562971,-0.0983216717109379,0.0848968069900424,-0.354819680289415,-0.0427092612203417,-0.0320584596667821,0.0994937612824351,0.346088744087931,0.446808374645501,0.611414201778778
"TXNRD1",0.143506897946031,0.207073716439975,0.469224981720156,0.0586896343140531,0.103113921277957,-0.0374365672341304,-0.272261804224559,-0.382875802800722,-0.488688359055583,-0.188036067040532,0.0480157500791387,0.320098916267323,0.177625465083134,-0.0100122079518599,0.268519166872981,-0.121571111769331,0.352857363017108,0.54561539399079,0.206658973034145,0.131754593418798,0.182889377073568,-0.130374721013226,0.795843527810122,-0.148085753129084,-0.132756613324659,-0.342428248086438,-0.0639844841810415
"TMEM40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.368007967844632,-0.16567232175786,0.396940237772213,0.208516622442545,0.420238566215822,0.216951909491957,-0.281126257166097,-0.120683158547742,-0.638517284482752,-1.29059032095969,-0.59657033402198,-0.405422591211344,-0.539348754007584,-0.304319128593026
"CBX3",-0.0586166396995385,0.0486083462480771,0.0106623840569924,-0.239864539371613,-0.125282992998684,0.0265791333499026,0.279295409160753,-0.019474179715953,0.448799910857277,-0.110279196530772,0.0536954570754107,-0.222150977217364,-0.0056371957318273,0.0220103252819683,0.015417636896867,0.0847476555089344,-0.0695343825061876,0.254638965153973,-0.266030139997437,0.194532187237456,0.104327392357167,-0.188862968087744,-0.0926643828547711,-0.241541655016409,-0.288095795696531,-0.00427468082743943,-0.0475565732807688
"CFB",-0.048949289632807,-0.244014373575421,-0.2078531411975,-0.691300567382349,-0.2760706614463,0.187878157447618,1.26699868114601,-0.380450321803277,-0.0340772399139713,-0.0730312191500424,-0.248730492528007,0.217758486441824,-0.143191936754226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGT8",-0.195678123875426,0.495347830976609,-0.241567702678353,-0.258932472442023,0.410285993681751,-0.380281829982787,-0.439514303779465,0.454949394365922,0.257028047180322,0.065002355285511,-0.491539208992672,-0.068354667149201,-0.00117815719532466,-0.0949907934743202,-1.38038251082133,-0.0590163827706149,0.534322386875946,0.0842040487628282,-1.30194681608042,0.593626851129134,-0.139083541191773,0.981997502977279,-1.06929917960938,-1.34733182876693,-2.36108013328698,-0.105307477505143,-1.75359655930722
"PSMA5",-0.0285300826087127,-0.103528954103675,0.421956792454838,-0.010280907157254,-0.367257832031735,0.661147072813717,-0.429127137384661,-0.700685668123486,-0.620360793996994,-0.123636150210201,0.22726741398388,0.14648522314061,0.284477753363497,-0.323536113101483,0.163572832764189,-0.311042249266475,0.0364455786816826,0.992787032368103,1.11900138130842,-0.193583940826983,-0.0688872098037017,-0.240714048627524,0.602749780485155,-0.589474419596986,-0.411342877160259,-0.721179928227944,-0.666323283070813
"CYP3A43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234711355044897,0.453531732031253,-0.0948385339599938,0.171134532274742,-0.351210233745451,0.770360310072004,-0.0957217055995976,0.309512833148403,0.13102405821779,0.7354289933212,0.0783962142410726,-0.315900990827569,-0.160922100447397,-0.0814994253947408
"GABARAP",-0.0154879990756971,-0.289004867242895,0.0298770317114148,-0.360652023436671,-0.0854584432870764,-0.0621786375260589,0.0936037655384325,0.139239990652314,0.98566177042416,-0.0846322950036331,-0.102106332100155,-0.38473395756623,-0.0817879282148493,0.0449936999206351,0.439368232053923,0.312348186888556,0.0162566310644898,0.18678260314006,-0.018877297478447,0.0401213200206243,0.309684723598608,-0.325984980982035,0.191210593472437,0.0151798199300366,-0.032774513077694,-0.317253032470251,0.306720802757901
"EIF5A",0.0265576021894951,0.0676018079492149,0.364727599026271,0.408876125974709,0.075741599214413,0.280901499365462,-0.284833407686863,0.136177401338673,0.165399365186202,0.0740950109560892,0.116491942781281,-0.0173260777502833,0.292921457286239,-0.30198126503112,-0.272678122867784,0.38642824610621,0.0156882609566331,0.394551802134618,0.141328632821914,-0.241615769210078,0.0737215953487009,-0.609715157717108,-1.12924456149175,-1.1611526384144,-0.33243584015873,-0.551671305393622,-0.592301677924112
"HYOU1",0.0614852920173394,0.181824422545123,0.0217832429780707,-0.189807760596562,-0.0265435905433717,-0.343116332590866,0.233722995074356,-0.165465032231205,-0.20707945014667,0.114055307159859,0.0794990358638019,0.292719161871226,-0.0389421162075347,0.105574483107953,-0.330502305666709,-0.0124518217595373,0.228120113493416,0.0590773820281409,0.281203101264513,0.277592133841076,0.043970921403564,-0.0284871378706786,-0.147419832024479,-0.125303070098036,0.0183906519468238,-0.148186579135061,0.0902756103169065
"PSMB10",0.0843504292295334,0.0847011937188302,0.336280512324048,-0.0133280346267366,-0.0288498480813839,0.238340067561321,-0.488484359507463,-0.580226651633082,-0.337360022505928,-0.00545990539134689,0.0278807119145537,0.210839171954395,0.159916094633836,-0.202900553732121,0.265759851637696,-0.121312104437969,0.235102361557066,0.064480060484069,0.825915210458035,-0.169151408248283,-0.187597481702131,-0.117874230259996,0.772926858209672,-0.17250757364955,-0.592387554026967,-0.51416192740329,-0.332344719926962
"MMP7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.593640191585296,-0.277550747916859,0.36991523344987,-0.237382020629106,-0.3098183759533,-0.106637359127459,-0.191105061300245,0.0961112982711434,0.335160578022618,-0.299647384620572,-0.121328902662157,0.242658965593758,-0.049692901974856,0.0816938224302746
"ST6GAL1",0.0227570755340496,-0.15836816686627,0.214389984616864,0.278638682369793,-0.0867270070530548,0.0463041096074406,0.160183310429622,-0.205611798353821,-0.311986183981904,-0.205064899082631,0.131966132081429,0.00791922387868116,-0.118854034878625,-0.217423913577589,-0.0669010597911353,0.13261811350274,0.0830273073148007,-0.0320504782971138,0.383143525218411,0.0944094395704784,0.240543556699267,-0.0582045497313235,-0.403383291691214,-0.287524154778129,-0.167776537425949,-0.144120148146973,-0.541916143710804
"POF1B",-0.150491057515374,0.127240715884616,0.0845471137748479,1.22153113877365,-0.01826336931141,-0.0116737278182706,-0.219155514056801,-0.187260341875771,-0.233013625924302,-0.000658185697465896,-0.0894176113814895,0.247549565833461,-0.0255649781630503,0.631209931294848,-0.913425370094354,-0.948924028060497,-0.299713404405905,-1.03478773807791,-0.582004728398759,0.610663112657514,-0.805825980170217,1.04616785631163,-0.601828653374152,-0.823219604304164,-0.851643884291472,-0.403753550232656,-0.842314182833002
"XDH",0.37094723152936,0.312038613810278,0.466776681375917,0.34265736156649,0.542914297351021,0.541598369411246,-0.105835800405481,-0.173073051550329,-0.153415549874206,-0.0712173871357926,0.0752044154515454,0.267454700122466,0.66879426948546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GSN",0.114807693008154,0.1087088893192,-0.270630741091706,-0.176146170176662,0.0583146360100146,-0.256559282848725,0.9764019304817,0.543661333718235,0.330096663110122,0.067916388584587,-0.173263532654018,-0.301518615432526,-0.257539118779611,0.0290562881130576,-0.269523338712727,-0.240121349484088,0.0183990009979915,-0.434304035782962,-0.358978799613762,-0.147978713532499,-0.041322779012603,-0.174635113762239,-0.308373219524803,0.399373530562642,0.686843745743314,0.640522117539497,0.840217419591387
"SERPINB12",-0.375773031307597,-0.510373096799395,-0.148993907471375,1.28627693320843,-0.512159367479675,-0.158520265717093,0.361778772309659,0.489613837445976,0.45628765681221,-0.897777004877735,-0.162028545433059,-0.715628111852695,-0.302996628084175,0.219446739054412,0.0643863380586289,-0.516126417581479,-0.281053833881408,-0.591991126318071,-0.267748624090608,0.807362209514174,-0.12987449918695,0.86060056576747,1.97853227683814,0.306885208368431,-0.238846234950845,0.396582388478521,-0.615812434474861
"NAGK",0.0338302797774688,0.241632385533677,0.522580620767831,0.0599308479851466,0.34561733495866,0.0369019309802523,-0.139604598311401,0.119046440807786,0.0732648665987039,0.0122966944222078,0.134548165073444,0.163701203752966,0.100094040266086,0.189191780495197,0.0590955138835554,0.133625820349391,0.105496090736532,0.372262013748463,0.303331933966358,0.574029374579915,0.0804481543382298,-0.132821383736142,0.28007713626122,-0.0748134099556452,-0.387059189194265,-0.0770465832085625,-0.440898886013192
"ITLN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315373687363238,-0.386295758989594,-0.177875224778449,0.530139870172771,-0.0826149206494584,0.380099589158581,0.182252504097054,0.272700084397581,0.506511186730831,0.138655374158934,0.161298780110522,0.426922783402819,0.156969154397467,0.452178335880712
"ACLY",-0.311301248857033,-0.0564876693217293,0.506888548799278,0.385682694420066,-0.109603025323774,0.00968027413336525,-0.0192355968157969,-0.242174006179015,-0.0293174318563008,-0.0486294086744614,0.0825980484787179,0.0499554039114685,0.0455921346683166,-0.00696142578028436,0.306859740858892,0.0261708533062563,-0.167242563276858,0.215892921614342,-0.0285491174398906,0.118160338489588,0.195052590561939,-0.107654647464621,0.187591836094548,0.0119201742983073,-0.19624467651828,-0.0542006053632278,-0.0139288264043511
"MVP",0.232444784971808,0.348420330027368,1.03545246639405,0.705961052358555,0.42482661022681,0.386607681683137,-0.355866129565266,-0.0214756876232425,-0.215456284686907,0.252414492019739,0.143795907744686,0.359049736578637,0.590959517375035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MDH1",-0.429838961963382,-0.228107339798719,-0.449611261650912,-0.629752548960006,-0.462793679284995,-0.108606513528705,0.0182173500056706,0.0598713005157805,1.52392010557485,-0.190285685030755,-0.41746980561745,-0.430262742127937,-0.272614161450617,-0.121033529057243,-0.64200352941231,-0.0752745477507553,0.177254435300121,0.471903929851116,-0.0982348365210797,0.1375055337239,0.291315046154104,-0.403027189266393,0.881514858221312,-0.511816491819824,-0.232296237290203,-0.219865395090938,-0.52193262229726
"DPYD",0.0745947611233575,0.210295608918635,0.151521921652277,0.00267165184705576,-0.0726265513280717,0.481163089920602,0.0450227993665759,-0.305005115759823,-0.199926005346224,0.225095829891982,0.203358792679981,-0.145519010723664,0.304590049458017,-0.212223054953553,0.0761939122817958,0.0567610441832649,-0.019864742863815,0.292750123372183,-0.0629951520996954,-0.0759931877021689,-0.0216736778684172,-0.200951832254649,0.156199858712747,-0.111568161414114,0.10881005331661,-0.14428856347635,-0.379010056479506
"F13B",0.239256800669034,0.0513279597297345,0.223750805309857,0.124445452332161,0.183138316021229,-0.154117818209712,0.354671111501599,0.127157283054862,-0.0428939527262369,0.00688100946544523,-0.0505253749093866,-0.0466792351271508,-0.0321650204129309,0.0162647316945446,-0.112020592533218,0.0700723558558476,0.0636641892322896,-0.155712116563849,-0.0301484716762914,-0.0574871047024752,-0.171671646705885,0.12464374204694,-0.218926517618027,0.31942203915253,0.272847718970098,0.148611684397245,0.230366867502511
"DSC1",0.240334143730047,0.332438759612366,-0.103858139930653,0.0435595025549187,0.273928323323461,-0.20695190446824,-0.084455529763277,0.399733576071954,0.292447208654922,-0.0256008460534805,-0.114833397033006,-0.0963532703220373,-0.210649327314668,0.863574243998809,0.0984559274822239,-0.49004103092911,-0.299706965599228,-0.622799206545007,-0.0378863531032358,0.21935259160399,-0.234995683940358,0.64218390624195,0.278692948886603,0.0832028779554754,0.0714577810356403,0.0767768976922589,0.0427163675524262
"PDGFRB",-0.409806595172858,0.227699048682846,-0.588913310116162,0.0493616765969946,0.0377872234865082,0.092990878023028,0.749124789113797,0.417058119569255,0.333311633123529,0.391515422650688,-0.0762412764662974,-0.497146484264196,-0.388425336215446,0.0540394882305302,0.153553224071116,0.0189512627819681,-0.0668689468190271,-0.0404744229436629,-0.0370362495036733,-0.0417245497772925,-0.19107623450086,0.266618402050053,0.11304382012764,0.208898552305095,0.158438961996216,-0.177454703387856,0.52568710638885
"IGFBP5",0.201542069921842,0.284369446672134,0.21555479727097,-0.0917596473029043,-0.127138073333578,-0.173466493999915,0.263419569098352,0.691728970842687,0.688387580068504,-0.250286830918546,-0.0588028777481986,-0.397525577764039,-0.297885006858541,0.0627889994292872,0.253518008947868,-0.391429754308536,-0.287912935657729,-0.262175388145604,-0.204705027869789,-0.176638236054643,-0.43089357572299,0.0919298308073877,-0.141501206274555,0.549747891503255,0.205478374468374,0.333474765016877,0.505144598127153
"IGHV4-34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0740987762076522,0.24751042404252,-0.100401212554967,-0.542641265098812,1.38837075066395,-0.428066843376122,-0.618793943930502,-0.243849538328252,0.415179241261004,0.372080527894525,-0.565755385365986,-0.45677799258025,-0.636892442993243,-0.397035437482032
"SEZ6L2",-0.114965965592068,-0.148314682696252,-0.362703378339763,-0.211988375377036,0.102932710969143,-0.0187554987688214,0.170554877644935,0.783648602909832,0.572779624878825,0.126121710404473,-0.0263401540994144,0.090570428569535,-0.00841426394260658,-0.0157401034381621,0.0833109064898174,-0.105123769428623,0.0442503267552041,-0.277537459804872,-0.0279065481668042,0.118584864438152,-0.00979873337244186,0.0251044847796535,0.24399153987299,0.0929305078295393,-0.137883699693781,0.146591582990922,0.215787332955717
"TBCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207534184277737,0.0664422602850792,0.0116439538904771,0.406438946409651,0.148129631332392,-0.0535698281572152,0.162568809470077,0.423056922417349,-0.402545481351449,0.387581632297398,0.0597785177949604,-0.688601330955525,-0.174759398868609,-0.271985696147311
"TSPAN14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092916219114052,-0.239666325065796,0.0651262224739035,-0.046046540840436,0.230380474578535,0.131808318653132,0.057319322366741,0.23296006502558,-0.115512566907842,-0.271580108300087,-0.202257412387427,0.195460311641593,-0.0410502379740976,-0.258349764264196
"PSAT1",0.21629366803991,0.271761806596881,-0.0173747926121397,0.058901837502864,0.331625267601299,0.499053952778627,-0.331773430139194,-0.804142737480058,-0.604436034045284,-0.16057574490852,-0.0832834142642325,-0.280359590189162,0.721706663502253,-0.243800529384952,0.027371504390036,-0.364971783475674,-0.379922166970349,0.834990017326643,0.129817441116455,-0.198160293354629,-0.287576713685883,-0.239489226335806,1.43824714992813,-0.343912525574883,-0.189629929845815,-0.383026832367023,-0.53209425599978
"GALNS",-0.21056966005578,0.278792004486323,0.0852027114691474,0.0699327943076398,-0.0165790813496995,-0.183115919226117,1.52557764066581,0.37231130686094,0.47347808961524,0.362121649372089,-0.117588893444448,-0.130479730200133,0.0614512821712712,0.0332875155712156,-0.210788962163058,0.0927372249516534,0.0930943942328444,-0.0428075515546453,-0.0208020595148373,0.19157425545173,-0.143184863119721,0.0236544300107315,-0.169022980701111,0.031737533347231,0.0455964271416924,0.412164250637245,0.159820342328153
"MYOZ1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0229042513321174,0.141173508598268,-0.256475757670609,0.229936260404681,-0.402137650500377,-0.251683976946762,-0.111069621596128,0.125701808673533,0.107266238526606,0.192328820641798,0.900949598022994,0.327303152392341,0.658743498324085,0.586871551771775
"GGT5",0.241018155431899,0.368474773096536,0.379163441410908,-0.135838124460461,0.322399040461519,0.235712872169138,0.265185310043693,0.208946029838311,0.268493961760627,0.196310605673517,0.384672762544673,0.471551194387799,0.179632215715288,0.030865132348854,-0.39356364139655,0.135515883326637,0.266101036470875,-0.352990100458957,-0.142920238634154,0.307599419459478,-0.153179297000836,-0.0316269339016912,-0.106865011120901,-0.169781958277937,0.531418887104778,0.614560210015135,0.598650074797551
"ZYX",0.531586363308227,-0.270664929408401,-0.21539308579235,0.272785950647108,-0.0188861331913186,0.282035480245079,-0.454436421887173,-0.0898428604254242,-0.361501809468507,0.295511060011238,0.19092319581521,-0.0249203601944767,0.0647598338533157,-0.0793574733319922,0.273359876182742,0.307349145703679,0.00816091377130235,0.39208138261086,0.309142485918866,-0.163952008864072,-0.0128068045349181,-0.0969586895314904,-0.375930051432913,-0.0878714364041375,0.00948408844032045,-0.0546468349443803,-0.410144000511657
"CHRDL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0305055755872274,0.137434652335466,-0.0196774876758372,-0.0123327800315742,-0.0353429776664935,0.0733673874133789,-0.140779320676815,-0.106373391438014,-0.116187457413245,0.177005203141357,0.457805848109757,0.379028093211916,0.294802836124072,0.724477106395536
"CDHR5",0.559484451754384,0.850062548371731,0.633789988225441,0.125722320311727,0.644965614540728,0.277380022835327,0.952075621365929,0.0668503497377291,-0.145975549749597,0.328923310164099,0.37189253030149,0.451608455637054,0.500097394182498,0.0644578527625459,-0.0827773532155716,0.258828952717866,0.0611381455657112,0.128566715113256,0.176842125749932,0.258345779913895,0.58944952696066,0.273424009813514,0.17123486257208,0.0593625621336882,0.737941858116044,0.244510463183044,-0.104805837764214
"YWHAE",0.119874435000503,-0.29991541853073,0.165296630099038,0.0352084229622953,-0.0628218000376419,-0.167944053567608,-0.688715304567341,-0.541719043084905,-0.848033557303935,-0.297383844790673,-0.229966544408598,0.172533415382738,0.00806475035356691,0.0827963709753483,-0.226987402156217,-0.000673669717130565,0.530367988740171,0.144576871344505,0.23046647140691,0.269321056639345,0.33536840353009,-0.277026353363993,0.794108136551991,-0.642591545095055,-0.212899475908298,-0.420777931611674,-0.302365477085903
"SUSD2",0.124254593118478,-0.447275754072088,0.0452826494418694,-0.124675214377511,0.0420928955281221,-0.172958053974198,0.887503920909634,0.820683126260803,0.123157529596575,-0.0130988426533989,-0.459901724372958,0.207068040827863,-0.405141037252202,0.4030421643631,-0.66701028694515,-0.354568978633154,0.354897138587244,-0.425567949178369,-0.0563563128819027,-0.0767574148487959,-0.107730724297852,-0.155929226708245,-0.128306194753083,-0.20571823383877,0.360016170640318,0.533773517986631,0.727226172811378
