"","gene_name","sum","controls","cases","sm","null.effect","level","k.study","method","TE.random","seTE.random","statistic.random","pval.random","lower.random","upper.random","seTE.predict","level.predict","lower.predict","upper.predict","Q","df.Q","pval.Q","method.tau","tau2","se.tau2","lower.tau2","upper.tau2","tau","lower.tau","upper.tau","sign.upper.tau","H","lower.H","upper.H","I2","lower.I2","upper.I2","Rb","lower.Rb","upper.Rb","method.bias","zval.random","TE.fixed","seTE.fixed","lower.fixed","upper.fixed","statistic.fixed","pval.fixed","zval.fixed","random.adj.pval","fixed.adj.pval","order"
"PLXDC2","PLXDC2",450,142,308,"SMD",0,0.95,10,NA,-0.84958403978422,0.287205100625271,-2.9581091628756,0.00309532486805258,-1.41249569318595,-0.286672386382488,0.856878455671397,0.95,-2.82554930192982,1.12638122236138,38.440284509324,9,1.45296384017184e-05,NA,0.651753917968627,0.386574255826546,0.219624448425602,3.09513094797052,0.807312775799211,0.468641065662839,1.75929842493266,NA,2.06667431475262,1.521402195654,2.80737252480577,0.765870619458684,0.567971972132629,0.873118031014671,0.790131459081256,0.42394087657272,1,NA,-2.9581091628756,-0.717434170309314,0.110110939273232,-0.933247645588725,-0.501620695029903,-6.51555762801239,7.24201125513443e-11,-6.51555762801239,0.0329276186014925,1.35631247827641e-09,77
"SLC3A2","SLC3A2",242,129,113,"SMD",0,0.95,6,NA,-0.85717318978932,0.422008692569007,-2.0311742503957,0.0422373214877493,-1.68429502838741,-0.0300513511912307,1.02087489973366,0.95,-3.69157630817412,1.97722992859549,31.1285472650302,5,8.83540663071454e-06,NA,0.864094224302405,0.674761109407835,0.219492455880058,6.07639777364697,0.929566686312717,0.468500219722529,2.46503504511538,NA,2.49513716116089,1.72959753860001,3.59951336311759,0.83937573580194,0.665720393028638,0.922818641307729,0.80866204272918,0.573224260763172,1,NA,-2.0311742503957,-0.403726239597827,0.158348713164066,-0.714084014397661,-0.0933684647979937,-2.54960227671395,0.0107845872719192,-2.54960227671395,0.202765875623151,0.0377269162558022,76
"OLFM1","OLFM1",331,110,221,"SMD",0,0.95,7,NA,-0.873924886398131,0.295850364831763,-2.9539422298671,0.00313742731416571,-1.45378094628142,-0.294068826514841,0.726046326716196,0.95,-2.74028638568525,0.99243661288899,22.274580847766,6,0.00107966207748529,NA,0.439615830166994,0.35051374534353,0.0846385917331445,3.56780805515719,0.663035315927435,0.290927124436936,1.88886422358972,NA,1.92676675840495,1.31394598850612,2.82540543809959,0.730634661949127,0.42077810075758,0.874732489503312,0.717515131497017,0.288901016293591,1,NA,-2.9539422298671,-0.633595807892839,0.126910189166134,-0.882335207929627,-0.384856407856051,-4.99247390659405,5.96107692317535e-07,-4.99247390659405,0.0329276186014925,6.95611822496693e-06,75
"IGFBP3","IGFBP3",877,359,518,"SMD",0,0.95,15,NA,-0.87448143966567,0.233596804466333,-3.74355052357621,0.000181438098766737,-1.33232276332333,-0.416640116008013,0.845383886338776,0.95,-2.70082229039067,0.951859411059326,74.2027986006369,14,3.31271552205323e-10,NA,0.660106448224371,0.306930565029356,0.29988841678221,2.33235338504453,0.812469352175435,0.547620686956045,1.52720443459431,NA,2.30221630175044,1.82198300637116,2.90902817507716,0.811327870861735,0.698760889867926,0.881830840962321,0.806471308305692,0.55782957757523,1,NA,-3.74355052357621,-0.556765843372075,0.0820932533610078,-0.717665663333372,-0.395866023410778,-6.7821144926938,1.18429556608669e-11,-6.7821144926938,0.00357456617959922,2.36391628125462e-10,74
"OLFML3","OLFML3",43,15,28,"SMD",0,0.95,2,NA,-0.875742093610846,0.344309730737703,-2.54347180875347,0.0109756913415217,-1.55057676538343,-0.200907421838265,NA,0.95,NA,NA,0.120980235842306,1,0.727973766974221,NA,0,0.340139978427387,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-2.54347180875347,-0.875742093610846,0.344309730737703,-1.55057676538343,-0.200907421838265,-2.54347180875347,0.0109756913415217,-2.54347180875347,0.0799376772654159,0.038013981198832,73
"COL12A1","COL12A1",42,15,27,"SMD",0,0.95,2,NA,-0.880299631920621,0.350186498159095,-2.51380232118683,0.0119437359909686,-1.56665255618465,-0.193946707656594,NA,0.95,NA,NA,0.0301749937424985,1,0.862093763534885,NA,0,0.359579272815798,NA,NA,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,1,NA,-2.51380232118683,-0.880299631920621,0.350186498159095,-1.56665255618465,-0.193946707656594,-2.51380232118683,0.0119437359909686,-2.51380232118683,0.0842727790618575,0.0407160617939312,72
"APOC1","APOC1",1527,633,894,"SMD",0,0.95,19,NA,-0.883951516362132,0.22352325497466,-3.95462886607634,7.66535476770001e-05,-1.32204904581963,-0.445853986904635,0.932532134535414,0.95,-2.8514223406351,1.08351930791084,158.719789013368,18,1.4832325115843e-24,NA,0.819653536426709,0.314663696697416,0.441345062486192,2.36864462251235,0.905347191096714,0.664338063403108,1.53904016273532,NA,2.96947235317963,2.48217611658901,3.55243368807186,0.886592591182918,0.837693910248253,0.920759348005509,0.863438262080033,0.729573407352571,0.997303116807496,NA,-3.95462886607634,-0.777124630551643,0.0644998913967157,-0.90354209469595,-0.650707166407335,-12.0484641713864,1.97597347396573e-33,-12.0484641713864,0.001845768759143,1.66530653333667e-31,71
"CDH13","CDH13",415,148,267,"SMD",0,0.95,11,NA,-0.885418811769901,0.394697106840396,-2.24328680505869,0.0248783257023678,-1.65901092597923,-0.111826697560568,1.27719985767902,0.95,-3.77464561814335,2.00380799460355,58.7174948052922,10,6.33181463752941e-09,NA,1.47545367030714,0.763252948935167,0.604021895924222,5.84630753546814,1.21468253889942,0.777188455861397,2.41791388090398,NA,2.42316930496596,1.85388576702155,3.16726606621657,0.829693006604589,0.709039483113748,0.900314749541349,0.861003676538547,0.452960881093714,1,NA,-2.24328680505869,-0.503574449530251,0.110127998239742,-0.719421359769635,-0.287727539290866,-4.57262873728078,4.81643112800393e-06,-4.57262873728078,0.143499696161566,4.79211738196984e-05,70
"PTPRG","PTPRG",200,72,128,"SMD",0,0.95,7,NA,-0.891497031450555,0.35294457559215,-2.52588392938141,0.0115407603620809,-1.58325568814994,-0.199738374751166,0.881749794189145,0.95,-3.15810703596923,1.37511297306812,23.2294304851337,6,0.000723167319230322,NA,0.652912826112677,0.502080712570393,0.140614018974449,4.33625471359736,0.808030213613746,0.374985358346762,2.08236757408421,NA,1.96763099882124,1.34682854518755,2.87458397088188,0.741706969361997,0.448716016366349,0.878981991755996,0.74876258839761,0.389910419664139,1,NA,-2.52588392938141,-0.684739831730626,0.161844911354707,-1.00195002906693,-0.367529634394324,-4.23083942521937,2.32820834806498e-05,-4.23083942521937,0.0825817616475317,0.000191950655652966,69
"MCAM","MCAM",423,134,289,"SMD",0,0.95,9,NA,-0.897043824496377,0.212768217709658,-4.21606118692256,2.48606333293449e-05,-1.31406186826208,-0.480025780730671,0.54121094165229,0.95,-2.17680434235475,0.382716693361997,20.4221759752821,8,0.00885153694938713,NA,0.247638968896815,0.199225770369475,0.0464201643975403,2.73114355381587,0.497633367949552,0.215453392634092,1.65261718308139,NA,1.59773965241846,1.10942817858563,2.3009799518205,0.60826897145129,0.187540698357123,0.811125063843159,0.607803177695689,0.152157178431909,1,NA,-4.21606118692256,-0.743895199034563,0.113185259952911,-0.965734232123073,-0.522056165946053,-6.57236816299265,4.95212297506467e-11,-6.57236816299265,0.000819860451317744,9.48779154255439e-10,68
"LGALS3","LGALS3",132,38,94,"SMD",0,0.95,5,NA,-0.913418087395432,0.364491532895752,-2.50600632650821,0.0122103435040989,-1.6278083645409,-0.199027810249962,0.756121879569977,0.95,-3.31973536937708,1.49289919458621,12.0195628538779,4,0.0172063821877794,NA,0.43886621921174,0.469432174486791,0.0166645745792341,5.26003286578595,0.662469787395425,0.129091341999509,2.29347615330658,NA,1.7334620600029,1.07513474790867,2.79489684368823,0.667209194824465,0.134884280502693,0.871982767722988,0.66067406781349,0.199312448111202,1,NA,-2.50600632650821,-0.839780186781019,0.208233871071763,-1.24791107444303,-0.431649299119007,-4.03287026485527,5.50997019852693e-05,-4.03287026485527,0.085755051369065,0.000405758485008027,67
"ABI3BP","ABI3BP",243,86,157,"SMD",0,0.95,9,NA,-0.93591673902146,0.329739729586642,-2.83834993191362,0.00453474374457184,-1.58219473328325,-0.289638744759666,0.910512296135678,0.95,-3.08893619583732,1.2171027177944,31.248126395392,8,0.000126908847231086,NA,0.720304352146393,0.48590738780297,0.190536162910861,3.45531272813061,0.848707459697623,0.436504482120014,1.85884715028714,NA,1.97636428813718,1.41926111555341,2.75214740728026,0.743984650510767,0.503550141267696,0.867974865897914,0.736090096184418,0.415892611762843,1,NA,-2.83834993191362,-0.764684064551534,0.147999358613354,-1.05475747716874,-0.474610651934333,-5.16680661129931,2.38127421827876e-07,-5.16680661129931,0.042969067913216,3.08751537532383e-06,66
"APOA4","APOA4",1660,660,1000,"SMD",0,0.95,20,NA,-0.943501968848013,0.152969435166563,-6.16791169961938,6.91977652807706e-10,-1.24331655250991,-0.643687385186115,0.613051965100264,0.95,-2.23147635414024,0.344472416444212,80.7518178265069,19,1.37939135985789e-09,NA,0.352433063818118,0.149181061852475,0.190072946292521,1.32291723898268,0.593660731241438,0.435973561460464,1.15018139394736,NA,2.0615760172934,1.66438784573557,2.55354885339299,0.764711179123905,0.639013526622571,0.846640156038809,0.753073427396445,0.532077834466651,0.97406902032624,NA,-6.16791169961938,-0.821482792337214,0.0616016545506797,-0.942219816644624,-0.700745768029804,-13.3354014324628,1.44077060347264e-40,-13.3354014324628,2.62432524827322e-07,1.82137417122333e-38,65
"RPLP0","RPLP0",69,23,46,"SMD",0,0.95,3,NA,-0.954312161367755,0.276106950005392,-3.45631343705444,0.000547618140575638,-1.49547183925953,-0.413152483475985,0.276106950005392,0.95,-4.46258359721702,2.55395927448151,1.2651170461452,2,0.531230894293736,NA,0,0.230632844044511,0,5.87823832146621,0,0,2.42450785139298,NA,1,1,3.10056928227866,0,0,0.895979935249104,0,0,1,NA,-3.45631343705444,-0.954312161367755,0.276106950005392,-1.49547183925953,-0.413152483475985,-3.45631343705444,0.000547618140575638,-3.45631343705444,0.0080565471841581,0.00292512929314522,64
"CTSS","CTSS",118,48,70,"SMD",0,0.95,5,NA,-0.95896844806973,0.340203131479728,-2.81881134926259,0.00482018383580472,-1.62575433319774,-0.292182562941718,0.671522463755461,0.95,-3.09605263176331,1.17811573562385,10.408189635022,4,0.0340854289672181,NA,0.335204248659591,0.407335282604161,0,3.7691581919653,0.578968262221334,0,1.9414319951946,NA,1.61308629922751,1,2.63025231311908,0.61568724818958,0,0.855454299684313,0.579245804081979,0.0758139877352905,1,NA,-2.81881134926259,-0.800088565983538,0.205939122077406,-1.20372182826305,-0.396455303704024,-3.88507320956146,0.000102299056930279,-3.88507320956146,0.0448602385209556,0.00069904355569024,63
"LUM","LUM",1647,655,992,"SMD",0,0.95,20,NA,-0.959286480246321,0.236446876717897,-4.0570909354444,4.96877394921904e-05,-1.42271384287038,-0.49585911762226,1.01843486910848,0.95,-3.09893874330633,1.18036578281369,134.693585228568,19,1.87632803952687e-19,NA,0.981302457106367,0.360834171743121,0.557338445488591,2.90919160824132,0.990607115412749,0.746551033412044,1.70563525064456,NA,2.66254315733313,2.21108243239745,3.20618352386564,0.858939087798739,0.795454404623552,0.902720071217222,0.877618414612475,0.65021119608044,1,NA,-4.0570909354444,-0.751728490519791,0.0625368938990492,-0.87429855026693,-0.629158430772652,-12.0205600830332,2.77086894895221e-33,-12.0205600830332,0.00134600537160094,2.21232010292658e-31,62
"TMEM198","TMEM198",44,13,31,"SMD",0,0.95,2,NA,-0.969747752023076,0.39624584973297,-2.44733857194111,0.0143915577321612,-1.74637534652317,-0.193120157522986,NA,0.95,NA,NA,1.13882329712275,1,0.285901108105627,NA,0.0530812912134262,0.615815285494048,NA,NA,0.230393774250578,NA,NA,NA,1.06715664132439,NA,NA,0.121900647337908,NA,NA,0.169037098708668,0,1,NA,-2.44733857194111,-0.935541734223883,0.34934478032127,-1.62024492184063,-0.250838546607137,-2.67798973084276,0.00740654890855549,-2.67798973084276,0.0945107925527642,0.0277425548006881,61
"HRG","HRG",1676,657,1019,"SMD",0,0.95,20,NA,-0.969920844240644,0.145490668660345,-6.66655018614955,2.6188616359417e-11,-1.25507731490157,-0.684764373579718,0.578571079205137,0.95,-2.18545357638876,0.245611887907471,86.8018613475466,19,1.21668558346841e-10,NA,0.313576959025362,0.135213649094036,0.154317473582901,1.03250160604573,0.559979427323328,0.392832627951016,1.01612086192821,NA,2.13740941756415,1.7327399545614,2.63658664202058,0.781110684666936,0.666931761243844,0.856147999743515,0.740702599416917,0.567673123349761,0.913732075484074,NA,-6.66655018614955,-0.981888035377165,0.0624076508305533,-1.1042047833648,-0.859571287389529,-15.7334561117057,8.92060814159783e-56,-15.7334561117057,1.98640655086178e-08,2.70651251016078e-53,60
"COLEC10","COLEC10",169,72,97,"SMD",0,0.95,4,NA,-0.975409262899671,0.426290639359904,-2.28813202270708,0.0221298338964336,-1.81092356299163,-0.139894962807708,0.871403610115402,0.95,-4.72475638467624,2.7739378588769,11.6005595113779,3,0.0088845874458463,NA,0.57762054251628,0.593464047390405,0.055662512880188,12.4901861010254,0.76001351469318,0.235929042044823,3.53414573850958,NA,1.96643158295917,1.17662315502362,3.28639900884976,0.741391783986145,0.277687353712431,0.907410994763003,0.794641140994282,0.161427975064555,1,NA,-2.28813202270708,-0.777550780790934,0.168104501713778,-1.10702954978899,-0.448072011792878,-4.62540130016759,3.73873812966549e-06,-4.62540130016759,0.131650815768195,3.78111049513503e-05,59
"CDH5","CDH5",839,409,430,"SMD",0,0.95,12,NA,-0.980474187978226,0.300140022436157,-3.26672257841516,0.00108800242238917,-1.56873782227214,-0.392210553684315,0.999379828615967,0.95,-3.20723121200884,1.24628283605239,84.8860660424953,11,1.66298812460181e-13,NA,0.908676008776502,0.458277920051548,0.377045369359003,3.25040826453868,0.95324498885465,0.614040201744969,1.80288886638602,NA,2.77793360157731,2.19162276521885,3.52109643011566,0.870414539006988,0.791805911428456,0.919342610465134,0.840581822910119,0.623158203635884,1,NA,-3.26672257841516,-0.561899867677886,0.0888941348682964,-0.736129170456593,-0.387670564899179,-6.32100046319574,2.59875246589764e-10,-6.32100046319574,0.0141068348270459,4.47989487587127e-09,58
"NAGLU","NAGLU",97,40,57,"SMD",0,0.95,5,NA,-0.983010671273116,0.334024861583758,-2.94292666304008,0.00325125427621498,-1.63768736991826,-0.328333972627972,0.598936869840967,0.95,-2.88909509979669,0.923073757250458,7.37155948724433,4,0.117508170962482,NA,0.247152765898846,0.389813013543545,0,3.72727589145673,0.497144612661996,0,1.9306154178025,NA,1.35753079958102,1,2.24219473587725,0.457373978067795,0,0.801091499796847,0.443034845171263,0,1,NA,-2.94292666304008,-0.871282942134708,0.225422519498481,-1.31310296165601,-0.429462922613408,-3.86511047819506,0.000111038927239461,-3.86511047819506,0.0331016962215981,0.000742053095252257,57
"TF","TF",1536,615,921,"SMD",0,0.95,17,NA,-0.983602475555797,0.289860072653381,-3.39337000281513,0.000690383179712669,-1.55171777851259,-0.415487172599007,1.1785382523539,0.95,-3.49559729796033,1.52839234684874,174.872381880799,16,8.95643375056509e-29,NA,1.30493355054277,0.504011209409278,0.676903123916165,3.38770642241358,1.14233688137203,0.822741225365646,1.8405723083904,NA,3.30598304102576,2.76569650929548,3.9518160545873,0.908504705958049,0.869265275239374,0.935966600708794,0.913613866227093,0.759802190653822,1,NA,-3.39337000281513,-0.876820182356985,0.0667276354726465,-1.00760394465689,-0.746036420057081,-13.1402855225766,1.93495251356478e-39,-13.1402855225766,0.00969732670022332,2.25794074082905e-37,56
"SERPINB5","SERPINB5",93,46,47,"SMD",0,0.95,2,NA,-0.984857809638038,0.372869562793784,-2.6412931167104,0.00825902308304294,-1.71566872364505,-0.254046895631026,NA,0.95,NA,NA,1.93067382281122,1,0.164684744147243,NA,0.14891485068447,0.436882267683258,NA,NA,0.385894869989833,NA,NA,NA,1.38948689191774,NA,NA,0.482046118725575,NA,NA,0.535542754115049,0,1,NA,-2.6412931167104,-1.10046194534576,0.224085825811992,-1.53966209338318,-0.661261797308342,-4.91089492768297,9.06616617472613e-07,-4.91089492768297,0.0666432873243412,1.0187684508933e-05,55
"COMP","COMP",566,178,388,"SMD",0,0.95,12,NA,-0.987682646617271,0.331372466224243,-2.98058151261395,0.00287701658917204,-1.637160745885,-0.338204547349539,1.09600034756056,0.95,-3.42972360280741,1.45435830957287,51.2345296940614,11,3.75025431594987e-07,NA,1.09140905048133,0.55711087389495,0.473287036341454,5.13394025802283,1.04470524574223,0.68795860074677,2.26581999682738,NA,2.15816693460954,1.64396933810426,2.83319427539503,0.785301044711746,0.629990756544514,0.875420297689365,0.828272924285283,0.343960089271229,1,NA,-2.98058151261395,-0.85977527782308,0.0991041569178272,-1.05401585610023,-0.665534699545933,-8.67547138851065,4.11840937166955e-18,-8.67547138851065,0.0311745297555285,1.30158896183806e-16,54
"ALB","ALB",1404,560,844,"SMD",0,0.95,16,NA,-0.990553197816418,0.2392849506694,-4.1396385148558,3.47853516334244e-05,-1.45954308317089,-0.52156331246195,0.912147571503635,0.95,-2.94691516659397,0.965808770961132,121.382857274819,15,1.01980297946463e-18,NA,0.774755904583122,0.331160167476342,0.417391470533486,3.09808940237915,0.880202195284198,0.646058411084854,1.76013902927557,NA,2.84467757135812,2.32676724188124,3.47786849467814,0.876424065664898,0.815288422069679,0.917325098307838,0.845695736767472,0.68084500760525,1,NA,-4.1396385148558,-0.787537539670651,0.0696783326871257,-0.924104562240217,-0.650970517101084,-11.3024739441873,1.27572625678568e-29,-11.3024739441873,0.0010553875685581,8.41424665888642e-28,53
"APOA1","APOA1",1599,635,964,"SMD",0,0.95,19,NA,-1.00486921514299,0.198840040274543,-5.05365626437986,4.33431378624647e-07,-1.39458853276559,-0.61514989752039,0.81398974542339,0.95,-2.72223746023383,0.712499029947855,120.572815192635,18,3.27185757975181e-17,NA,0.623041944038053,0.248173913823117,0.327196402298851,1.8990297533998,0.789330060265066,0.572010841067589,1.37805288483418,NA,2.58814407112977,2.13198262470915,3.14190634355567,0.850712617340467,0.779994935627209,0.898699047292976,0.829384661104291,0.655795228906426,1,NA,-5.05365626437986,-0.854061619917179,0.0636538944104406,-0.978820960437358,-0.729302279397,-13.4172720746697,4.79023718171535e-41,-13.4172720746697,4.10947125858493e-05,7.26678980466218e-39,52
"PON3","PON3",582,214,368,"SMD",0,0.95,12,NA,-1.00529197456479,0.384514319221868,-2.61444613193906,0.00893722523697638,-1.75892619177959,-0.251657757349994,1.30967765302403,0.95,-3.92343563684583,1.91285168771625,63.6621865842248,11,1.921713995709e-09,NA,1.56740429314388,0.754533102244293,0.696675894572533,5.92014489531172,1.25196018033477,0.83467112959089,2.43313478774024,NA,2.40571642295113,1.86096757411137,3.10992603426761,0.827212972249279,0.711249737254408,0.896604918468134,0.88343530476916,0.381893258586959,1,NA,-2.61444613193906,-0.571297821276085,0.0975352061506836,-0.762463312556114,-0.380132329996056,-5.85734981062611,4.70311811329361e-09,-5.85734981062611,0.0706133889817352,7.28023487537388e-08,51
"TNXB","TNXB",524,168,356,"SMD",0,0.95,11,NA,-1.00740490089116,0.285919597465054,-3.52338527971762,0.000426071502340807,-1.56779701439685,-0.447012787385464,0.89607034819772,0.95,-3.03445685743771,1.01964705565539,42.2933854119636,10,6.64882239679934e-06,NA,0.721192052704605,0.399811807625338,0.267864184209268,3.24701789254969,0.849230270718493,0.51755597205449,1.80194836012292,NA,2.05653556769543,1.53562208457345,2.7541532410112,0.763556407164055,0.575936101683291,0.868167102139364,0.801992671293745,0.374778077739825,1,NA,-3.52338527971762,-0.782004686129134,0.101669825854483,-0.981273883118379,-0.582735489139888,-7.69161036282678,1.45294524726543e-14,-7.69161036282678,0.00666340689743303,3.73579311881637e-13,50
"CLEC3B","CLEC3B",1240,546,694,"SMD",0,0.95,17,NA,-1.01066358341196,0.232207294056411,-4.35241962367657,1.34643240753165e-05,-1.46578151671003,-0.555545650113893,0.904272882565682,0.95,-2.93807560801861,0.916748441194689,111.022933186311,16,2.86569332391386e-16,NA,0.763789218730646,0.321742944832816,0.37687962226929,2.35915809718605,0.873950352554792,0.613905222546029,1.5359551091051,NA,2.63418551437526,2.14938021520944,3.22834148888279,0.855885630645788,0.783542067411723,0.904050864729145,0.833245327922304,0.633333840735131,1,NA,-4.35241962367657,-0.702297539516061,0.0714149250070337,-0.842268220488476,-0.562326858543646,-9.83404434642886,8.03265925023752e-23,-9.83404434642886,0.000537509990059346,3.58398355370892e-21,49
"CETP","CETP",456,145,311,"SMD",0,0.95,8,NA,-1.04395479786827,0.222577281892752,-4.69030257261968,2.7280133925894e-06,-1.48019825415488,-0.607711341581658,0.558405546824563,0.95,-2.41032394813838,0.322414352401839,21.7273966698141,7,0.00283028859959307,NA,0.262276108309673,0.208603305286087,0.0444351133414073,1.92040857253235,0.512128995771254,0.210796378862179,1.38578806912614,NA,1.76179278292694,1.21489713769486,2.55487786880689,0.677826105613237,0.322481774681069,0.846799666273962,0.661769999208927,0.248958625162736,1,NA,-4.69030257261968,-0.829726766231152,0.109017870325542,-1.04339786574047,-0.616055666721831,-7.61092437188028,2.72142449840258e-14,-7.61092437188028,0.000159169089098389,6.88066827346119e-13,48
"ATRN","ATRN",1376,627,749,"SMD",0,0.95,19,NA,-1.0507495976441,0.201363948723029,-5.21816146488753,1.80707901831631e-07,-1.44541568492601,-0.656083510362191,0.816528668632862,0.95,-2.77347450247321,0.671975307185012,126.479720101694,18,2.48501956844151e-18,NA,0.626171626854024,0.253483428646425,0.308384407139297,1.70252367759984,0.791310069981435,0.555323695820102,1.30480790831442,NA,2.65078311386669,2.18927254182115,3.20958262734874,0.857684694546071,0.791358671309698,0.902926010423809,0.81278624591547,0.663080809086549,0.962491682744391,NA,-5.21816146488753,-0.866410439255421,0.0663028279054377,-0.996361594023236,-0.736459284487606,-13.0674733887838,5.05156372426194e-39,-13.0674733887838,2.49212624616895e-05,5.47373012121812e-37,47
"GSN","GSN",1701,666,1035,"SMD",0,0.95,21,NA,-1.05144396134925,0.212833495384224,-4.94021845316732,7.80350947098892e-07,-1.4685899470061,-0.634297975692396,0.929265072836267,0.95,-2.99641811171704,0.893530189018549,149.92391261839,20,6.5001063206742e-22,NA,0.818235478835927,0.298928752333294,0.462520065835967,2.33665894849089,0.904563695289572,0.68008827797277,1.52861340714089,NA,2.73791811983476,2.29077358129035,3.2723424489194,0.866598999114256,0.809438278190347,0.906613842127781,0.860159631847218,0.697822998861227,1,NA,-4.94021845316732,-0.915877617829331,0.0623003445200324,-1.03798404931303,-0.79377118634563,-14.7010040616202,6.35109647572744e-49,-14.7010040616202,6.57662437082788e-05,1.20432666920982e-46,46
"NEO1","NEO1",263,168,95,"SMD",0,0.95,6,NA,-1.0542297026689,0.412866181808954,-2.55344164554686,0.0106664150417147,-1.86343254944902,-0.245026855888787,0.971221812792596,0.95,-3.75077375085823,1.64231434552043,27.6091657081297,5,4.33941587268772e-05,NA,0.772813325562632,0.643079897380436,0.169338746396713,5.17456507623989,0.879098018176945,0.411507893480444,2.27476703779528,NA,2.34985811095605,1.61033135302559,3.42900430476695,0.818900721127995,0.61437116300596,0.914952032468289,0.755622236236237,0.453641558964255,1,NA,-2.55344164554686,-0.560495559134027,0.157012036372626,-0.868233495563668,-0.252757622704387,-3.56976173344978,0.000357306066674472,-3.56976173344978,0.0785483088266078,0.00203008727769728,45
"AHSG","AHSG",1660,660,1000,"SMD",0,0.95,20,NA,-1.06673783804752,0.176703366621807,-6.03688463010797,1.57117969617044e-09,-1.41307007257324,-0.720405603521799,0.733469726224257,0.95,-2.60770055172162,0.474224875626583,108.107638984463,19,1.77724477508484e-14,NA,0.506753759512005,0.200951064186574,0.253813814969961,1.35579447257201,0.711866391615734,0.503799379683978,1.16438587786524,NA,2.38534604114882,1.95758636858033,2.9065771131982,0.824249237348245,0.739049498632756,0.881631457265516,0.811479094269329,0.6361009839699,0.986857204568757,NA,-6.03688463010797,-1.02824453576668,0.0633337501926676,-1.15237640515016,-0.904112666383194,-16.2353331776289,2.83703363507295e-59,-16.2353331776289,4.76695919818111e-07,4.30378002440566e-56,44
"FAP","FAP",76,31,45,"SMD",0,0.95,3,NA,-1.11981037365044,0.487429690010441,-2.29737826111178,0.0215972007913005,-2.07515501106643,-0.164465736234453,0.861611766946429,0.95,-12.067625887569,9.82800514026812,6.50602790892231,2,0.038657520069183,NA,0.504787134236873,0.713629347856277,0,30.4940733233781,0.710483732563155,0,5.52214390643508,NA,1.80361136458527,1,3.34093689368971,0.692592772733542,0,0.910409191636579,0.708211646327584,0.0670969903052248,1,NA,-2.29737826111178,-1.00909998407313,0.257961702030945,-1.51469562944444,-0.503504338701827,-3.91182092585233,9.16028258742266e-05,-3.91182092585233,0.128988006300799,0.000646332496982334,43
"GLYATL2","GLYATL2",59,10,49,"SMD",0,0.95,2,NA,-1.12040406677408,0.472878031029909,-2.36932991861323,0.0178203492556483,-2.04722797667291,-0.193580156875244,NA,0.95,NA,NA,1.38701850913527,1,0.238909247997685,NA,0.146721922667923,0.743636209020335,NA,NA,0.383042977572913,NA,NA,NA,1.17771749971513,NA,NA,0.279029087633843,NA,NA,0.328070165499875,0,1,NA,-2.36932991861323,-1.043679200956,0.367480984877935,-1.76392869632006,-0.323429705591939,-2.84009035543071,0.0045100757215683,-2.84009035543071,0.111708552978589,0.0185918067109215,42
"FGFR1","FGFR1",48,18,30,"SMD",0,0.95,3,NA,-1.1288978026522,0.382931905003692,-2.94803798769735,0.0031979776439211,-1.87943054499075,-0.378365060313648,0.491120696662786,0.95,-7.3691779246223,5.11138231931791,2.29048883826524,2,0.318146147281141,NA,0.0945626948207838,0.445271186938817,0,13.3741069497376,0.307510479204829,0,3.6570626122255,NA,1.07016093141762,1,3.31810811104818,0.126823948413234,0,0.909172170575013,0.214958924658741,0,1,NA,-2.94803798769735,-1.154646994084,0.335988606006873,-1.81317256107329,-0.496121427094708,-3.43656592348961,0.000589138961897786,-3.43656592348961,0.0330022590872674,0.00311402022717401,41
"KRT7","KRT7",29,11,18,"SMD",0,0.95,2,NA,-1.12917966924935,0.523433699657857,-2.15725443353654,0.0309858452790617,-2.1550908688733,-0.103268469625393,NA,0.95,NA,NA,1.38861984494968,1,0.238638313078847,NA,0.16485434452443,0.833055216235814,NA,NA,0.406022591150332,NA,NA,NA,1.17839715077289,NA,NA,0.279860500599255,NA,NA,0.300847939537784,0,1,NA,-2.15725443353654,-1.07347449032034,0.42845166180918,-1.91322431658267,-0.23372466405801,-2.50547397992923,0.012228739565611,-2.50547397992923,0.167876883172631,0.0414084775023033,40
"PCYOX1","PCYOX1",539,176,363,"SMD",0,0.95,11,NA,-1.14503181676526,0.296737107275805,-3.85874158873227,0.000113972368469165,-1.72662585990243,-0.563437773628082,0.930773790692784,0.95,-3.25058841432578,0.960524780795262,57.3414142277646,10,1.14989299784616e-08,NA,0.778286938606203,0.429500514886718,0.290922627298155,3.14897076468847,0.882205723517028,0.539372438393134,1.77453395704012,NA,2.39460673655957,1.8288722694138,3.13534275666743,0.825605975459914,0.701026118230171,0.898274472621986,0.80353230102937,0.535409037266518,1,NA,-3.85874158873227,-0.909661619093293,0.101651267554352,-1.10889444248267,-0.710428795703919,-8.94884678744324,3.59215336444376e-19,-8.94884678744324,0.00246994404239605,1.23847651224118e-17,39
