"","Sensitivity","Se 95% CI, Lower limit","Se 95% CI, Upper limit","Specificity","Spec 95% CI, Lower limit","Spec 95% CI, Upper limit","Std Dev Study","Corr study","N_study","Mean posLR","Median posLR","posLR 95% CI, Lower limit","posLR 95% CI, Upper limit","Mean negLR","Median negLR","negLR 95% CI, Lower limit","negLR 95% CI, Upper limit","Mean DOR","Median DOR","DOR 95% CI, Lower limit","DOR 95% CI, Upper limit","AUC","abs_diff","protein","cat","Wald_Pval","adj.Pval"
"811",0.657984732345859,0.400259591438468,0.84722969080781,0.682876245222468,0.340950368911517,0.899628630326446,0.99858414712439,-1,3,2.61,2.06,0.679,7.88,0.598,0.506,0.181,1.56,8.05,4.14,0.433,39.6,71,0.0248915128766095,"ATIC","Not significant",0.02657255125117,0.0301424617580445
"812",0.641718183802525,0.545790271031813,0.727501510314522,0.746494293746281,0.57819170730939,0.863497576441412,1.02090591445816,-0.669786545296738,10,2.7,2.52,1.39,5.03,0.495,0.482,0.332,0.73,6.03,5.27,1.91,14.5,72,0.104776109943756,"IGKV1-27","70-79%",3.84520011798541e-07,1.20054318796265e-06
"813",0.706390952208532,0.518008709669089,0.843403550965327,0.724499204458992,0.58748655557822,0.829232236492013,0.49646515061413,-1,8,2.67,2.55,1.38,4.64,0.425,0.407,0.2,0.757,7.73,6.33,1.84,21.8,77,0.01810825225046,"NUCB1","70-79%",7.55984249986231e-07,2.28679347893031e-06
"814",0.682599355038343,0.595936819157531,0.758215920030309,0.611393409093762,0.510665867024889,0.703428170830407,0.327309192625242,-1,9,1.78,1.75,1.29,2.44,0.528,0.52,0.364,0.74,3.58,3.38,1.75,6.56,69,0.0712059459445807,"PDIA3","<70%",6.50394367556355e-08,2.34770606281495e-07
"815",0.717804280705525,0.607774594357842,0.806780494539354,0.62527967307259,0.498503072439413,0.736920912313413,0.636096496599057,-0.354329629352516,11,1.96,1.91,1.33,2.85,0.464,0.453,0.289,0.699,4.61,4.24,1.92,9.38,72,0.0925246076329349,"COL6A3","Not significant",1.94292519479102e-05,4.43901262151078e-05
"816",0.710453729901546,0.587925815545264,0.808420586613317,0.711115566949798,0.55867913731856,0.827185948533561,0.809204474502672,-0.0778389796564795,10,2.55,2.45,1.53,4.19,0.419,0.41,0.26,0.629,6.68,6.04,2.51,14.5,77,0.000661837048252178,"SPARCL1","70-79%",9.5581864920586e-05,0.000187874475380342
"817",0.864967477438773,0.503527174575098,0.975878712724216,0.727973720696596,0.265424824007863,0.951969338298956,1.72204941809527,-1,4,4.91,3.13,0.757,19.9,0.343,0.19,0.0264,1.6,91.7,17.1,0.469,623,87,0.136993756742177,"SPP1","Not significant",0.000167713224871472,0.00030901241242922
"818",0.671637381052327,0.485869317415313,0.815738495851518,0.891262686070682,0.649112414849264,0.973202103582057,1.33977512016855,0.397629076795643,6,7.78,6.07,1.94,23.8,0.386,0.378,0.215,0.601,22.6,16.7,3.69,76.1,83,0.219625305018355,"CD99","Not significant",0.0102491082150638,0.0126614301231895
"819",0.53690246407113,0.259690157825831,0.793038189513686,0.779040822691511,0.533525032632674,0.915743403188511,0.849036220381739,-1,4,2.93,2.4,0.669,8.29,0.637,0.601,0.24,1.25,6.98,4.08,0.532,31.2,72,0.24213835862038,"KPNB1","Not significant",0.0218218480906097,0.0251636490852553
"820",0.736776197622096,0.432109832940948,0.911477272457725,0.730415466848217,0.552261607068746,0.856147013102953,0.397967914750936,-1,3,2.9,2.7,1.11,5.9,0.404,0.363,0.111,0.923,11.8,7.58,1.21,47.6,78,0.00636073077387989,"PSMB4","Not significant",0.000184990483305748,0.000337642404680228
"821",0.686009930176728,0.492988990167474,0.830771844166374,0.572938894227946,0.321115288071088,0.791889888946695,1.21716726260642,-1,7,1.78,1.6,0.762,3.85,0.626,0.55,0.224,1.48,4.34,2.93,0.516,16.7,68,0.113071035948782,"LRP1","Not significant",0.00180260494067001,0.00263207428179034
"822",0.629981668866877,0.449813933334471,0.78000557399032,0.637941252528966,0.446751382141509,0.79358708224922,0.970533912096082,-0.982617088685952,8,1.87,1.74,0.847,3.67,0.62,0.581,0.285,1.18,3.92,3,0.716,12.6,67,0.00795958366208949,"RNASE4","Not significant",4.30572947330797e-05,8.99110391092912e-05
"823",0.692040364860225,0.422915740526311,0.873267842439131,0.761953594337576,0.533451129910606,0.8996042749738,0.343399835334525,0.999999999999993,3,3.11,2.83,1.43,6.44,0.428,0.413,0.178,0.763,8.88,7.19,2.01,25.8,79,0.0699132294773511,"EGFR","Not significant",0.0630905288994137,0.0671720433786521
"824",0.720858984008643,0.490581959248659,0.873816093085576,0.628056294531203,0.367678174005944,0.830611183603982,0.476598353735357,1,3,2.07,1.9,1.11,3.98,0.477,0.455,0.214,0.864,5.26,4.36,1.31,14.5,72,0.0928026894774399,"APEX1","Not significant",0.157393360734876,0.161723760077846
"825",0.662988063797601,0.508072386375838,0.789345525628615,0.701103892755991,0.570495115004893,0.80553408010756,0.64659657314373,-1,9,2.3,2.21,1.25,3.88,0.498,0.482,0.272,0.82,5.4,4.61,1.53,13.8,74,0.0381158289583896,"VCAM1","70-79%",2.57836921473024e-08,1.02187612551146e-07
"826",0.776319851209103,0.634528441043847,0.874022338469498,0.846078282945415,0.602034953712546,0.952319776315512,0.910816141397581,1,4,5.9,5,2.05,15.1,0.277,0.271,0.162,0.425,22.7,19.1,6.04,60.3,85,0.0697584317363122,"UGGT1","80-89%",0.00110772953289986,0.00171547906929149
"827",0.777030289931749,0.588210081333378,0.89476036515616,0.664185421783115,0.444462177429537,0.830204338585712,0.345272679664886,1,3,2.44,2.28,1.38,4.41,0.358,0.342,0.165,0.641,8.07,6.89,2.3,20.7,77,0.112844868148634,"SEPTIN7","Not significant",0.0167586314546044,0.0198205007824859
"828",0.705637057562218,0.439763008268603,0.879817065165793,0.763151335059093,0.608498299785147,0.869785740491412,0.158582263280566,1,3,3.06,2.91,1.62,5.35,0.406,0.39,0.163,0.736,9.32,7.72,2.33,25.7,78,0.0575142774968753,"TSKU","Not significant",0.00470404057571477,0.00621445360410754
"829",0.977821002196962,0.852135542431428,0.997043864990451,0.584091854320167,0.369494632886454,0.770930557056153,0.530466926828386,-1,4,2.47,2.33,1.47,4.29,0.0669,0.0386,0.00455,0.303,135,62,5.39,718,86,0.393729147876794,"ITM2B","Not significant",0.000187681372624988,0.000341270810522215
"830",0.86656707225447,0.591736827506174,0.966777183285415,0.430882578044127,0.239359940059006,0.645585262415968,0.730644285715758,-1,4,1.57,1.51,0.81,2.68,0.436,0.311,0.0552,1.55,9.49,4.92,0.52,46.3,64,0.435684494210343,"ATP5F1B","Not significant",0.00681281574607909,0.00862482932130742
"831",0.598121406498009,0.510930374595759,0.679518295960616,0.811139731392425,0.694185165920874,0.890426684115503,0.945825993669921,-0.804983867581176,13,3.34,3.16,1.77,5.92,0.503,0.497,0.371,0.675,7.08,6.39,2.65,15.5,73,0.213018324894416,"CD44","70-79%",1.03304846922636e-11,7.83664112202182e-11
"832",0.636116988973649,0.379229041711355,0.833400554055091,0.732733126863244,0.562352491806575,0.85400350505912,0.790794311098398,-0.999999999999998,7,2.58,2.37,0.93,5.46,0.531,0.498,0.201,1.05,6.95,4.8,0.884,26,75,0.0966161378895953,"ENPP2","Not significant",2.14638295505699e-06,5.85431980157399e-06
"833",0.668927846628881,0.52891238628085,0.78429965788742,0.726645410229695,0.527605378456796,0.863515840452071,1.30890675856264,-0.758877143365943,11,2.67,2.44,1.2,5.48,0.48,0.458,0.261,0.831,6.74,5.38,1.45,20,74,0.0577175636008139,"IGLC7","70-79%",1.17045772764742e-06,3.38382548291938e-06
"834",0.728571428535407,0.613157177250738,0.819678447297427,0.651612431148965,0.472998340347082,0.795821548162169,0.539561870418283,NA,4,2.18,2.08,1.34,3.61,0.432,0.42,0.263,0.669,5.59,5.02,2.04,12.4,NA,0.0769589973864427,"SPTB","Not significant",0.000290252451390452,0.000505080878674066
"835",0.648054579744427,0.526583095412672,0.752979167606205,0.777508175023981,0.653827734014016,0.86605280358254,0.817724273484268,-0.927977564845723,11,3.06,2.91,1.61,5.39,0.464,0.454,0.294,0.694,7.36,6.43,2.33,17.8,77,0.129453595279554,"KRT1","70-79%",2.53224347318942e-13,2.89271577937285e-12
"836",0.801854868034263,0.68610358588081,0.882247761092956,0.711552969818276,0.533402381993146,0.841851340936879,0.548337848672264,-0.999999999999998,5,2.93,2.76,1.64,5.18,0.293,0.281,0.157,0.496,11.6,9.98,3.45,28.8,83,0.0903018982159864,"PSMB1","80-89%",4.44198646394938e-07,1.36492685332115e-06
"837",0.550829024367789,0.411162176361694,0.682915922369449,0.880033117222907,0.679194116748212,0.962145537988551,0.297328876892443,-1,4,5.49,4.56,1.64,14.8,0.525,0.518,0.357,0.738,11.5,9.02,2.29,35.2,57,0.329204092855118,"ATF6","Not significant",0.00548402892405506,0.00712850346085336
"838",0.800725208086699,0.628869954448627,0.905020303000552,0.823813289575207,0.522169050410569,0.952396034039753,1.68132644713353,0.236111824915983,7,5.61,4.48,1.68,16.3,0.264,0.251,0.12,0.487,25.7,18.8,3.99,88.8,87,0.0230880814885082,"HSP90AA1","80-89%",0.00210337703565362,0.00303473863539327
"839",0.614485591325018,0.439628560866648,0.764062649424029,0.664143225190252,0.513549408496767,0.787415271161016,0.713993589885715,-0.911144689158667,8,1.92,1.83,0.961,3.43,0.605,0.582,0.312,1.03,3.83,3.16,0.929,10.7,68,0.0496576338652345,"KRT2","Not significant",0.000113446977085186,0.000219874280937557
"840",0.693321632000208,0.526036334781205,0.821588842019697,0.670654373886011,0.559306113708512,0.765656549397052,0.0713010220605713,-1,7,2.13,2.09,1.39,3.13,0.47,0.459,0.259,0.745,5.11,4.6,1.89,11.2,68,0.0226672581141969,"ALCAM","<70%",0.000512778853687032,0.000845345105144496
"841",0.659211470659258,0.434580671669203,0.829593706437264,0.792249403619142,0.564552884816967,0.918145693867524,1.01322153489366,-0.964234225459299,6,3.7,3.15,1.11,9.48,0.465,0.434,0.194,0.923,11.3,7.37,1.21,44.9,79,0.133037932959883,"BPGM","Not significant",3.94083509685086e-05,8.30054420616526e-05
"842",0.677035950481719,0.504288095715977,0.81202374251543,0.672023931992377,0.4929723962268,0.811963437732371,0.444347578140566,-1,4,2.18,2.05,1.11,4,0.507,0.483,0.25,0.9,5.26,4.3,1.24,15,72,0.00501201848934152,"NOTCH2","Not significant",0.0011788363338196,0.00180259855139973
"843",0.78884034108694,0.655671000656784,0.879937378682209,0.708031956938546,0.49468892968888,0.857286718472566,0.382409506164639,-1,4,2.91,2.68,1.47,5.68,0.318,0.302,0.158,0.573,11,9.06,2.66,30.9,82,0.0808083841483949,"CSTB","Not significant",1.79612520829897e-05,4.16238085264511e-05
"844",0.66674421023815,0.556389715975604,0.761418061376201,0.685938394721497,0.586414795402227,0.770870576974782,0.199902136630467,-0.11777119891961,8,2.15,2.11,1.52,3,0.493,0.488,0.34,0.676,4.61,4.37,2.29,8.33,72,0.0191941844833478,"POSTN","70-79%",1.93881206373088e-05,4.43901262151078e-05
"845",0.620579650979106,0.426637526240937,0.782382000130213,0.587825958831646,0.423198048241169,0.734900356511178,0.0810013839613775,-1,3,1.55,1.5,0.887,2.54,0.671,0.649,0.347,1.13,2.72,2.33,0.786,6.92,60,0.0327536921474599,"XPO1","Not significant",0.232175645317452,0.235326254283137
"846",0.625995942525275,0.375397214421232,0.823360861186268,0.744587919791905,0.425671078796327,0.919785834280567,1.56672554843247,-1,6,3.18,2.44,0.679,10.1,0.581,0.504,0.195,1.42,9.87,4.88,0.477,50.1,73,0.11859197726663,"SLC4A1","Not significant",1.16197499450929e-06,3.37807700499558e-06
"847",0.700074890004967,0.530920676242109,0.82799282150387,0.633590736023419,0.366948761777319,0.837621152791809,0.956309134619725,-1,4,2.16,1.91,0.881,4.93,0.533,0.475,0.214,1.2,5.9,4.04,0.736,22.2,72,0.0664841539815481,"LAMP2","Not significant",1.96364798544079e-05,4.4758267461573e-05
"848",0.51219512195122,0.362719081696702,0.659521419785145,0.859649122805983,0.743644572403584,0.928226415982582,5.76096719021859e-12,NA,3,3.88,3.62,1.83,7.47,0.574,0.571,0.394,0.769,7.26,6.44,2.45,16.9,NA,0.347454000854763,"CRYZ","Not significant",1.22860278687501e-05,2.91680514928028e-05
"849",0.660604687865511,0.388885573982325,0.856187522584495,0.952006401511852,0.805697821049809,0.98957133979143,1.10824377986148,1,4,16.6,13.4,3.99,47.8,0.37,0.36,0.166,0.625,46.2,38.6,11.9,125,92,0.291401713646341,"NPEPPS","Not significant",0.000203702396153136,0.000366537860460516
"850",0.782022719126737,0.616602819383495,0.888927475659869,0.604085451987839,0.400654393493634,0.776914246899669,0.988781562023594,-0.777934935643699,8,2.09,1.97,1.1,3.82,0.4,0.363,0.154,0.858,7.19,5.47,1.29,23.3,75,0.177937267138898,"P4HB","Not significant",1.85786694356194e-05,4.2850090313507e-05
"851",0.663566916189324,0.422985418074096,0.841441208412435,0.815930562581632,0.681543085197525,0.901779944955198,0.0577635297767608,1,3,3.75,3.54,1.84,6.92,0.427,0.416,0.196,0.721,10.5,8.75,2.69,28.5,82,0.152363646392308,"ROBO4","Not significant",0.000191905349527532,0.000348299241852772
"852",0.807337594988062,0.677847634275757,0.892995150264589,0.636352960807287,0.485212916600508,0.76464288270452,0.302352774307698,-1,6,2.28,2.21,1.45,3.57,0.321,0.305,0.156,0.576,8.45,7.33,2.57,20.8,76,0.170984634180775,"VIM","Not significant",2.58860373995389e-06,6.95095281718623e-06
"853",0.764039557868887,0.622839522607616,0.86392651628753,0.721826586189711,0.489602823525141,0.875302106514376,0.612074226043616,0.999999999999933,4,2.98,2.72,1.49,5.99,0.345,0.333,0.19,0.567,9.83,8.39,2.79,25.3,79,0.0422129716791764,"PTPRM","Not significant",0.00123094596461518,0.00187049848457174
"854",0.684514855932112,0.540533174909847,0.800066211721538,0.781421269901457,0.619267905363597,0.887103906059165,1.04753930713966,-0.652881326981294,11,3.37,3.11,1.57,6.61,0.42,0.406,0.238,0.679,9.34,7.75,2.35,25.7,79,0.0969064139693452,"CHL1","70-79%",4.35223157805566e-07,1.34159265469589e-06
"855",0.883907857800913,0.731431874858236,0.955128273792607,0.688098990210606,0.43067554738013,0.865482070764039,0.142717375097521,1,3,3.1,2.8,1.52,6.47,0.192,0.173,0.065,0.429,21.9,16.8,4,70.3,81,0.195808867590307,"IGFBP1","Not significant",0.00027149143168034,0.000474987712002901
"856",0.690333689701267,0.536783548959256,0.810913848767329,0.878610838495924,0.599472360119811,0.972223998952276,0.440678802064586,-0.999999999999709,3,7.55,5.62,1.67,24.9,0.374,0.362,0.214,0.607,23.6,16.1,2.93,88.9,69,0.188277148794658,"ANGPTL8","<70%",0.00261560220367247,0.00369687007243954
"857",0.499664391953437,0.376628990380159,0.622740449673483,0.809872159491355,0.667016334083048,0.900575759234679,1.24917326129445,-0.947623852680169,14,2.88,2.62,1.19,6.03,0.631,0.619,0.426,0.91,5.11,4.26,1.31,13.9,68,0.310207767537918,"FCGBP","Not significant",7.10871801265589e-08,2.53770779054738e-07
"858",0.673902062232025,0.581755626860377,0.754320495448819,0.777356764339649,0.647657365515121,0.868971992575167,1.1552170665019,-0.574089835464218,17,3.17,3.02,1.77,5.45,0.429,0.421,0.296,0.605,7.99,7.21,2.97,17.6,77,0.103454702107624,"CFHR2","70-79%",2.66035975641834e-11,1.88555425071694e-10
"859",0.716535431944116,0.632149909003506,0.788053158992499,0.679295701150161,0.524606357228596,0.802591238382795,0.227820391897982,NA,3,2.32,2.23,1.48,3.65,0.427,0.42,0.298,0.6,5.77,5.35,2.51,11.4,NA,0.0372397307939547,"IGLV1-44","Not significant",1.19526931494669e-06,3.43374705566046e-06
"860",0.675431838367382,0.501274027792617,0.81162706200889,0.77096586074461,0.586854467864563,0.888604872650142,1.19523958871766,-0.908484026721151,10,3.25,2.94,1.3,6.99,0.445,0.423,0.219,0.804,9.27,7.01,1.62,30.3,78,0.0955340223772282,"IGKV6D-21","70-79%",6.9463583992663e-09,2.97132775580951e-08
"861",0.410447761194033,0.330414600836265,0.495520406633809,0.875486381320711,0.829214439230072,0.910573612529317,4.52722303937760e-09,NA,3,3.35,3.29,2.25,4.83,0.674,0.674,0.574,0.773,5.06,4.89,2.96,8.11,NA,0.465038620126678,"IGHV1-69-2","Not significant",8.61843256132423e-25,1.04606225213073e-22
"862",0.496404007897008,0.409682465182173,0.583342455859175,0.826087545018742,0.745407284675112,0.885139991164276,0.700508156811727,-0.958165737828918,13,2.96,2.85,1.68,4.88,0.614,0.61,0.479,0.774,5.05,4.68,2.18,10,71,0.329683537121734,"IGHV3-23","Not significant",9.28700264943776e-16,1.76817246521648e-14
"863",0.612280835103969,0.475717724768007,0.733220721713395,0.691878875243789,0.445683308940561,0.86247060737273,0.891083943403399,-1,4,2.25,1.98,0.906,5.13,0.601,0.562,0.321,1.11,4.71,3.55,0.814,15.5,67,0.0795980401398207,"ELANE","Not significant",0.000146598776222944,0.000273745022523997
"864",0.801853842018781,0.577698825199592,0.922906496803046,0.865886371801713,0.60492249518567,0.96456968166103,0.633383589106916,-1,3,7.61,5.87,1.78,23.7,0.259,0.234,0.0859,0.573,44.9,26.2,3.39,200,90,0.0640325297829321,"DDT","90+%",0.000112932604185058,0.000219315117327383
"865",0.568538792761448,0.452296289625398,0.677691035187341,0.673012818108817,0.532987741502846,0.787771390075024,0.380141035617507,-1,5,1.81,1.74,1.06,2.95,0.656,0.643,0.436,0.952,3.01,2.71,1.11,6.61,66,0.104474025347369,"IGLV4-60","Not significant",0.00363107709744484,0.0049311550512153
"866",0.704053090964019,0.442230942796177,0.877122650930292,0.690948359801476,0.396312186857531,0.883907830985511,1.23977598614094,-0.940839558422619,5,2.71,2.26,0.781,7.29,0.507,0.431,0.145,1.31,9.92,5.31,0.594,47.4,75,0.0131047311625433,"IGHV1-69D","Not significant",0.000127972707161366,0.00024509171332088
"867",0.742188980618246,0.505406732517223,0.890233300418536,0.54835943864786,0.357546846078699,0.725939179806989,0.27906181748627,-1,3,1.71,1.63,0.908,2.96,0.521,0.474,0.177,1.14,4.64,3.49,0.798,15.3,63,0.193829541970386,"GNB1","Not significant",0.0693795934756357,0.0733851691338151
"868",0.600852036177793,0.471490571952949,0.717520307062692,0.717618987313732,0.621825738422505,0.797066247458147,0.137296575904343,-0.999999999999998,5,2.17,2.12,1.4,3.22,0.564,0.558,0.378,0.785,4.12,3.82,1.79,8.18,73,0.116766951135939,"IGHV1-8","Not significant",4.53818673925318e-06,1.17196258612097e-05
"869",0.65647058708365,0.483831000283209,0.795744885967497,0.684250047144355,0.451486993363302,0.850866077885514,1.18618383364285,-0.662397988904379,8,2.3,2.07,0.978,4.95,0.54,0.506,0.259,1.02,5.47,4.14,0.955,17.9,72,0.027779460060705,"IGLV3-27","Not significant",0.0031239192256973,0.00434573863632103
"870",0.633770622132186,0.495685415815797,0.752895152571447,0.661157582560371,0.462441501606198,0.815692462474615,0.726417717103234,-1,5,2.01,1.87,0.977,3.9,0.585,0.556,0.317,1.03,4.16,3.38,0.953,12,68,0.0273869604281851,"TUBA1B","Not significant",0.000118318309359856,0.000228403734370616
"871",0.716770811276256,0.53282446229991,0.848837515715684,0.579381309691515,0.404659108317082,0.736247935444333,1.02814654492104,-0.997904883785944,11,1.79,1.7,0.925,3.15,0.533,0.49,0.212,1.11,4.55,3.49,0.835,14.5,69,0.137389501584741,"IGLV7-46","Not significant",2.01741923981389e-06,5.54933167665521e-06
"872",0.649029139000327,0.396013180722465,0.839114427749244,0.703814507326319,0.446073010758029,0.875185592969386,0.807328740410985,-1,3,2.55,2.18,0.752,6.5,0.562,0.501,0.189,1.29,7.48,4.39,0.58,33.1,73,0.054785368325992,"IGHV4-38-2","Not significant",2.04873677604537e-05,4.64795189144871e-05
"873",0.765164287190962,0.632622410025796,0.860437111884507,0.767038718013412,0.690095139021605,0.82959588073281,0.70783708181072,1,18,3.28,3.26,2.69,3.98,0.311,0.307,0.197,0.45,10.9,10.7,7.27,15.8,83,0.00187443082244942,"PPBP","80-89%",1.48191606154419e-09,7.34153314162965e-09
"874",0.652963678510851,0.474475643623007,0.796793098879819,0.602905506749607,0.337043171423285,0.819308755834544,1.16254752867335,-1,5,1.87,1.64,0.737,4.31,0.653,0.577,0.255,1.5,4.27,2.86,0.49,16.6,67,0.0500581717612439,"IGKV1D-13","Not significant",5.60335264262869e-05,0.000114326541696916
"875",0.612127248114801,0.46223314978292,0.743431586354414,0.785954310954382,0.589775209984772,0.903643681434832,1.19019467464587,-1,8,3.24,2.86,1.17,7.5,0.518,0.495,0.289,0.885,7.7,5.8,1.32,25.3,74,0.173827062839581,"IGLV7-43","Not significant",3.4277112585245e-11,2.36050186668602e-10
"876",0.796995709698183,0.542844840814379,0.928471497753487,0.58605392260041,0.328928603163063,0.803511405143843,1.49808679076882,-0.784025131885464,9,2.11,1.91,0.87,4.56,0.431,0.35,0.0957,1.24,9.69,5.54,0.699,44,75,0.210941787097773,"IGHV1-69","Not significant",0.000988055567765418,0.00154742251016165
"877",0.796685558668412,0.651865344767158,0.891307235908603,0.77039057995344,0.635825850800843,0.865732670938386,1.11268204131925,0.374600601577174,15,3.57,3.43,2.21,5.72,0.274,0.266,0.147,0.445,14.4,13.1,5.78,29.9,85,0.0262949787149722,"PF4","80-89%",4.26066371126592e-05,8.91617341301553e-05
"878",0.566503491549497,0.32936977786157,0.77664758694345,0.781480443101435,0.561387888494822,0.909028698583534,1.33137724556105,-0.901480431357403,8,3.06,2.58,0.807,8.12,0.593,0.557,0.252,1.14,7.43,4.67,0.705,30.9,73,0.214976951551938,"IGKV3-11","Not significant",3.73160135688512e-05,7.89408478765894e-05
"879",0.609505135628132,0.395367995052093,0.788393375503048,0.841584477027353,0.721535984542862,0.915910461066892,0.0913341056377739,1,5,4.02,3.78,1.96,7.43,0.474,0.467,0.254,0.73,9.63,8.29,2.83,24.2,84,0.23207934139922,"IGHV1-58","Not significant",2.60866308965206e-05,5.7437910658779e-05
"880",0.690753836052997,0.514045969856494,0.825071561323383,0.795409874387049,0.544053314086031,0.926832840943842,1.10199548987311,-1,5,4,3.35,1.26,10.5,0.42,0.393,0.199,0.8,12.7,8.69,1.59,47.5,78,0.104656038334052,"SNCA","70-79%",4.14687722594519e-05,8.69679867471442e-05
"881",0.552809716615636,0.41849685081726,0.679833411028961,0.737417013106255,0.65894929267051,0.80322237972745,0.399142675307956,-1,10,2.15,2.1,1.3,3.29,0.614,0.607,0.41,0.853,3.79,3.47,1.53,7.88,72,0.184607296490619,"IGKV1D-16","Not significant",1.66405726363384e-12,1.5100930869051e-11
"882",0.671777759242373,0.320228377678296,0.898912182519033,0.69797456903388,0.509103050944315,0.837388835464577,0.277427000815287,-1,3,2.35,2.18,0.806,4.89,0.519,0.475,0.134,1.15,7.6,4.72,0.701,31.8,72,0.0261968097915074,"ACY1","Not significant",0.023575269032988,0.0269629990942654
"883",0.696033367313521,0.538601802160429,0.817908958989129,0.572343490644309,0.437531833026681,0.697204913034316,0.641721120807456,-1,8,1.67,1.63,0.988,2.64,0.56,0.532,0.269,1.01,3.64,3.06,0.973,9.65,66,0.123689876669212,"IGHV3-53","Not significant",1.12542763954063e-06,3.28165236634821e-06
"884",0.578193599334586,0.453103859341386,0.693994758759711,0.75663143528641,0.597144492264794,0.867037756202352,0.64299368330801,-0.210846303297397,6,2.51,2.36,1.32,4.56,0.57,0.561,0.387,0.807,4.79,4.26,1.66,11,71,0.178437835951824,"HBG1","Not significant",0.00303204354381472,0.00423004925437369
"885",0.46,0.328167104828953,0.597678483944363,0.742857142488146,0.575146328767719,0.860429787939652,6.83085112453997e-13,NA,3,1.89,1.78,0.975,3.47,0.741,0.731,0.523,1.02,2.76,2.46,0.959,6.3,NA,0.282857142488146,"RPSA","Not significant",0.019800721638755,0.0229982065923817
"886",0.580999501243524,0.347338081094767,0.783217558591535,0.671082834641489,0.395690904740351,0.864083152827533,1.03410204095501,-1,4,2.1,1.76,0.6,5.58,0.702,0.626,0.257,1.59,4.79,2.83,0.377,21.1,66,0.0900833333979656,"IGKV1-12","Not significant",0.00258064517414312,0.00365811162641309
"887",0.743571094223493,0.624555634808428,0.834835911786769,0.602273986080532,0.399575405940546,0.775064538458982,0.894286165432588,1,6,1.94,1.86,1.32,2.99,0.437,0.432,0.314,0.586,4.61,4.39,2.4,8.06,74,0.14129710814296,"IGHV4-39","Not significant",9.75027522764403e-05,0.000190877363831499
"888",0.449664397143748,0.330717643357884,0.574659469296647,0.906697069558976,0.648116513131065,0.980869273005457,0.651139747706096,0.999999999999974,3,6.69,4.79,1.24,23.6,0.63,0.617,0.466,0.88,11.7,7.95,1.42,44.2,48,0.457032672415228,"NUMA1","Not significant",0.0186471713657841,0.0217886924141713
"889",0.686213376574917,0.476475952012896,0.840119372988253,0.575698052020386,0.414838326964732,0.721974148402996,0.522233762997543,-1,5,1.68,1.61,0.864,2.9,0.588,0.547,0.234,1.18,3.82,2.97,0.732,12,65,0.110515324554531,"CD59","Not significant",0.0039032301332075,0.00526393952686734
"890",0.70526315770661,0.606217088308057,0.788104561521971,0.765624998236339,0.646900989465693,0.85347190287247,4.09333105334374e-11,NA,4,3.1,3,1.94,4.87,0.392,0.387,0.272,0.538,8.37,7.82,3.77,16.2,NA,0.0603618405297293,"MIF","Not significant",1.74067931819406e-07,5.80824610985027e-07
"891",0.769230769230684,0.612794040957381,0.875323752123348,0.580645161285468,0.404209249848288,0.738618713001977,1.05021687193728e-08,NA,3,1.89,1.82,1.21,2.98,0.421,0.401,0.205,0.746,5.3,4.62,1.64,12.9,NA,0.188585607945216,"EPPK1","Not significant",0.00443882497769379,0.00589088615037975
"892",0.59418634896814,0.497276456053551,0.684275826607357,0.732051356982903,0.513875754821658,0.875946642697718,1.26739776601711,-0.903472370051054,9,2.46,2.21,1.08,5.26,0.58,0.556,0.375,0.925,4.87,4,1.17,13.6,66,0.137865008014763,"IGLV2-14","Not significant",3.50085688674028e-05,7.50404423184285e-05
"893",0.658212383585408,0.499180942141769,0.788173793293157,0.658495942891479,0.506734298562009,0.78351327545967,0.512287976883169,-1,5,2.01,1.92,1.07,3.49,0.543,0.52,0.282,0.933,4.44,3.71,1.15,12,70,0.000283559306071268,"IGHV3-11","Not significant",9.80695760529798e-06,2.39862867373913e-05
"894",0.596487014853473,0.374947985938888,0.784611474293074,0.829601282795214,0.460207870032802,0.965280393833544,1.22520803169922,-1,3,5.31,3.47,0.781,21,0.552,0.493,0.23,1.24,15.6,7.19,0.628,82.6,74,0.233114267941741,"NME2","Not significant",0.00496665581140304,0.00651705782820588
"895",0.685922324499534,0.573487533571534,0.78008358324623,0.738880925576522,0.607784401296075,0.837849282491432,0.833389726999387,-0.483840916778874,11,2.73,2.62,1.6,4.49,0.436,0.427,0.279,0.643,6.86,6.18,2.52,15.1,77,0.0529586010769877,"IGKV6-21","70-79%",7.81479019285249e-08,2.76940192600722e-07
"896",0.584817746205494,0.454408743228985,0.704337345406425,0.808741645992458,0.649889888390272,0.905949653148079,0.811417651447006,0.087276280295838,6,3.27,3.04,1.61,6.28,0.524,0.518,0.362,0.719,6.7,5.96,2.3,15.4,74,0.223923899786964,"IGHV3-9","Not significant",0.00154736807460507,0.0022903878055511
"897",0.504039248662152,0.422916671751482,0.584949713516195,0.809427778164689,0.538302157242489,0.93929384361722,1.22966161428342,-1,5,3.22,2.64,1.01,8.85,0.644,0.616,0.465,0.992,5.66,4.32,1.02,18.3,54,0.305388529502537,"MGP","Not significant",0.0582414913889434,0.0622824759236388
