"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"ABCC2","ABCC2",0.30865449522912,130.639842742189,0.99,">=",11.8289843613284,"maximize_metric",0.243589743589744,0.681318681318681,0.538461538461538,0.705128205128205,0.555226824457594,"COVID19","HC",0.142857142857143,"class","x",NA,6,7,55,23,-0.675982581051083,-0.269663566949103,"Neither: 216",0.538461538461538,0.705128205128205,-0.856133066781146,0.45294806303305,4.78975494071146,4.03194085488913,5.05070623211078,0.841784372018463,-0.7990051600503,-0.675982581051083,"Neither: 186","(-0.8,0.8]"
"PRG4","PRG4",0.869389397210349,376.901120370741,1.44,">=",14.6978914085983,"maximize_metric",0.237284741690028,0.791164658634538,0.409090909090909,0.828193832599119,0.621746095314377,"COVID19","HC",0.0883534136546185,"class","x",NA,13,9,188,39,0.769232800841561,-0.705309821370643,"Neither: 216",0.409090909090909,0.828193832599119,-2.43083474414171,0.281597833176663,9.05770867430442,5.89318338289757,6.71328034706245,0.650626289142617,-1.76437309842456,0.769232800841561,"FN: 159","(-0.8,0.8]"
"KCTD12","KCTD12",1.81997595468381,532.924498847369,1.29,">=",11.5702828162275,"maximize_metric",0.548387096774194,0.611111111111111,1,0.548387096774194,0.683870967741935,"COVID19","HC",0.138888888888889,"class","x",NA,0,5,17,14,0.28749434021068,0.60077386042893,"Neither: 216",0.9999,0.548387096774194,-0.598910097677614,0.605245114540728,4.15113445378151,3.9299523391968,5.86964955587598,0.946717670302578,-0.269081233699049,0.28749434021068,"Neither: 186","(-0.8,0.8]"
"INTS4","INTS4",0.482963616117666,144.773448873323,1.26,"<=",13.3331547082112,"maximize_metric",0.18028024606972,0.413502109704641,0.821428571428571,0.358851674641148,0.584501025290499,"COVID19","HC",0.118143459915612,"class","x",NA,5,23,75,134,0.191146648084504,0.828135844182446,"Neither: 216",0.821428571428571,0.358851674641148,0.198323132899577,0.738763773260512,4.02735721393035,4.53823718409473,8.41114834912293,1.12685241040881,0.6406176922882,0.191146648084504,"Neither: 186","(-0.8,0.8]"
"CPB2","CPB2",0.646638619938001,288.257558426885,1.14,">=",14.9107360085481,"maximize_metric",0.288888888888889,0.573883161512027,0.733333333333333,0.555555555555556,0.622477650063857,"COVID19","HC",0.103092783505155,"class","x",NA,8,22,145,116,-0.194244120420202,0.277631736598279,"Neither: 216",0.733333333333333,0.555555555555556,-0.418963914670792,0.587429181732996,4.113,4.02515008051581,8.51417595440982,0.978640914299979,-0.107865575013014,-0.194244120420202,"Neither: 186","(-0.8,0.8]"
"CNDP1","CNDP1",0.312932261540611,208.210369668069,1.3,">=",12.2052438591575,"maximize_metric",0.162115384615385,0.377682403433476,0.84,0.322115384615385,0.549423076923077,"COVID19","HC",0.107296137339056,"class","x",NA,4,21,67,141,0.319610237586072,0.958492073165574,"Neither: 216",0.84,0.322115384615385,0.287580176097152,0.764954470968663,4.09086482481211,4.67759396447889,9.51328959794016,1.14342423052165,0.724307084736395,0.319610237586072,"Neither: 186","(-0.8,0.8]"
"PGLYRP2","PGLYRP2",1.35349889866324,322.58173841181,1.18,"<=",16.8354090821468,"maximize_metric",0.396330952967249,0.638225255972696,0.774193548387097,0.622137404580153,0.696010834769761,"COVID19","HC",0.10580204778157,"class","x",NA,7,24,163,99,-0.0657805309186331,0.218660928817134,"Neither: 216",0.774193548387097,0.622137404580153,-0.759237762856724,0.532273059161255,4.44086509264423,3.97006689301788,7.55561537666992,0.893985025483846,-0.535386502342824,-0.0657805309186331,"Neither: 186","(-0.8,0.8]"
"COLEC11","COLEC11",0.874561741819637,237.60381862913,1.28,"<=",11.2740285416218,"maximize_metric",0.292592592592593,0.609375,0.7,0.592592592592593,0.633333333333333,"COVID19","HC",0.15625,"class","x",NA,3,7,32,22,0.255378442835288,0.166573199825815,"Neither: 216",0.7,0.592592592592593,-0.772626575793152,0.556892465831708,4.35681818181818,3.92335661652769,4.86275186273854,0.900509604210841,-0.502436710109707,0.255378442835288,"Neither: 186","(-0.8,0.8]"
"CDHR2","CDHR2",2.24691033104293,231.869961381386,1.4,">=",11.966144941984,"maximize_metric",0.65,0.708333333333333,1,0.65,0.7125,"COVID19","HC",0.166666666666667,"class","x",NA,0,4,13,7,0.640769211339993,0.430782916092454,"Neither: 216",0.9999,0.65,-1.21128122464268,0.512956735285211,4.92307692307692,3.96119842334788,4.02309214871269,0.804618429742537,-0.986696983136589,0.640769211339993,"FN: 159","(-0.8,0.8]"
"CARD9;CARD11","CARD9;CARD11",0.301651376560003,211.005495349955,0.66,"<=",13.2405379244966,"maximize_metric",0.402597402597403,0.75,0.636363636363636,0.766233766233766,0.601534828807556,"COVID19","HC",0.125,"class","x",NA,4,7,59,18,-1.73580719443902,-0.185717145795093,"Specificity: 84",0.636363636363636,0.766233766233766,-0.602467127761691,0.417462020568283,4.57214689265537,3.88126134788194,5.94224771711014,0.848892531015735,-0.763108227555487,-1.73580719443902,"Neither: 186","(-Inf,-0.8]"
"TOR3A","TOR3A",0.256340128288929,602.370825326739,1.39,"<=",17.6234964303086,"maximize_metric",0.146211840316401,0.287671232876712,0.935483870967742,0.210727969348659,0.524039055740947,"COVID19","HC",0.106164383561644,"class","x",NA,2,29,55,206,0.608653313964601,1.49049584759155,"Neither: 216",0.935483870967742,0.210727969348659,0.62094871391401,0.845980056847772,4.65584377758164,5.6035908064569,10.1332049837372,1.20356074519484,1.02800265605455,0.608653313964601,"FP: 49","(-0.8,0.8]"
"APMAP","APMAP",1.10043807575773,112.914165957517,1.42,">=",11.3797031835452,"maximize_metric",0.243150684931507,0.529411764705882,0.75,0.493150684931507,0.611872146118721,"COVID19","HC",0.141176470588235,"class","x",NA,3,9,36,37,0.705001006090777,0.4192584302405,"Neither: 216",0.75,0.493150684931507,-0.554923478914393,0.644086158833075,3.97773273273273,3.83428186689492,5.863947192413,0.96393652478022,-0.182124251299077,0.705001006090777,"Neither: 186","(-0.8,0.8]"
