"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"MCL1","MCL1",2.97757579731831,485.698585763186,0.71,"<=",14.6144173916342,"maximize_metric",0.652014652014652,0.804347826086957,0.794871794871795,0.857142857142857,0.82051282051282,"COVID19","HC",0.847826086956522,"class","x",NA,8,31,6,1,0.142012503331055,-0.0754237618172418,"Neither: 258",0.794871794871795,0.857142857142857,-1.18274182885211,0.303885261255751,6.475,4.18955092340612,0.116134467731285,0.647034891645732,-1.26439965696749,0.142012503331055,"FN: 403","(-0.8,0.8]"
"CD5L","CD5L",2.62299679357143,122.888718828128,0.37,"<=",14.9523712789403,"maximize_metric",0.666666666666667,0.717391304347826,0.666666666666667,1,0.82051282051282,"COVID19","HC",0.847826086956522,"class","x",NA,13,26,7,0,-1.39875856150077,-0.405465108108164,"Specificity: 97",0.666666666666667,0.9999,-3.40766292948069,0.000693291728557523,3701.63016301671,535.31700183176,0.0259568175530566,0.144616554938458,-3.0641740753195,-1.39875856150077,"FN: 403","(-Inf,-0.8]"
"PTPN20","PTPN20",1.28676019373049,71.7278597035762,0.75,"<=",13.6054547225551,"maximize_metric",0.498168498168498,0.673913043478261,0.641025641025641,0.857142857142857,0.703296703296703,"COVID19","HC",0.847826086956522,"class","x",NA,14,25,6,1,0.323279687428916,-0.290535141434187,"Neither: 258",0.641025641025641,0.857142857142857,-1.26674426200741,0.269061014091824,6.70833333333333,4.49760089869969,0.120337147791296,0.670449823408649,-1.18052215466425,0.323279687428916,"FN: 403","(-0.8,0.8]"
"APOD","APOD",3.75792079933635,208.018195349864,0.54,"<=",15.7316945434476,"maximize_metric",0.794871794871795,0.826086956521739,0.794871794871795,1,0.886446886446886,"COVID19","HC",0.847826086956522,"class","x",NA,8,31,7,0,-0.628373029084856,-0.2295744416445,"Neither: 258",0.794871794871795,0.9999,-4.97343779356671,0.00046127011522993,5401.4601460152,1172.14132740088,0.0389495312616069,0.217004531314667,-2.80486421626458,-0.628373029084856,"FN: 403","(-0.8,0.8]"
"RLF","RLF",0.593356199283414,157.943406615411,0.83,"<=",15.2777389560308,"maximize_metric",0.318681318681319,0.521739130434783,0.461538461538462,0.857142857142857,0.593406593406593,"COVID19","HC",0.847826086956522,"class","x",NA,21,18,6,1,0.685814055624639,-0.619039208406223,"Neither: 258",0.461538461538462,0.857142857142857,-1.43474912831802,0.23019978970523,7.175,5.12543855315213,0.12821609889061,0.714346836676256,-1.02327327310695,0.685814055624639,"FN: 403","(-0.8,0.8]"
"PSD3","PSD3",4.29690721632788,324.015965009553,0.63,">=",14.1190087510814,"maximize_metric",0.871794871794872,0.891304347826087,0.871794871794872,1,0.893772893772894,"COVID19","HC",0.847826086956522,"class","x",NA,5,34,7,0,-0.220521864864668,-0.137201121513485,"Neither: 258",0.871794871794872,0.9999,-5.80237742749461,0.000411274929668059,6301.37013701439,1533.19259938699,0.0436712031337637,0.243310988888112,-2.71062862429069,-0.220521864864668,"FN: 403","(-0.8,0.8]"
"OFD1","OFD1",1.01295729397856,502.364019183447,0.55,">=",10.0340904350067,"maximize_metric",0.5,0.577777777777778,0.5,1,0.593984962406015,"COVID19","HC",0.844444444444444,"class","x",NA,19,19,7,0,-0.583056233060391,-0.693147180559945,"Neither: 258",0.5,0.9999,-5.06554219733648,0.000285769455520922,5501.45014501511,1926.07877967251,0.0644928112364405,0.350103832426391,-2.32807286583069,-0.583056233060391,"FN: 403","(-0.8,0.8]"
"TSC1","TSC1",4.5102597046803,95.9961373266994,0.55,">=",12.8118522490341,"maximize_metric",0.754578754578755,0.891304347826087,0.897435897435897,0.857142857142857,0.923076923076923,"COVID19","HC",0.847826086956522,"class","x",NA,4,35,6,1,-0.583056233060391,0.0459370951870256,"Neither: 258",0.897435897435897,0.857142857142857,-0.846732096230898,0.349300260702673,5.54166666666667,3.8029468927674,0.123172368996515,0.686246055837726,-1.12393653078253,-0.583056233060391,"FN: 403","(-0.8,0.8]"
"ARHGAP40","ARHGAP40",3.05697169423679,188.110124991406,0.53,"<=",9.4387644881221,"maximize_metric",0.646616541353383,0.8,0.789473684210526,0.857142857142857,0.853383458646617,"COVID19","HC",0.844444444444444,"class","x",NA,8,30,6,1,-0.673689825109322,-0.082238098236972,"Neither: 258",0.789473684210526,0.857142857142857,-0.804730879653246,0.328463245082963,5.425,3.80258375384433,0.129119991641573,0.700937097482825,-1.07130994651995,-0.673689825109322,"FN: 403","(-0.8,0.8]"
"GPALPP1","GPALPP1",-0.315534324831389,48.0984720866395,1.2,">=",10.1328249725385,"maximize_metric",0.135531135531135,0.565217391304348,0.564102564102564,0.571428571428571,0.465201465201465,"COVID19","HC",0.847826086956522,"class","x",NA,17,22,4,3,2.36253550852986,-0.0129034048359078,"Sensitivity: 101",0.564102564102564,0.571428571428571,-0.569064802116306,0.568870028085591,4.2,3.96503385842459,0.169445891385666,0.944055680577285,-0.200405016283831,2.36253550852986,"Neither: 43","(0.8, Inf]"
