"","protein","thetabar","Q","alphamin","direction","optimal_cutpoint","method","youden","acc","sensitivity","specificity","AUC","pos_class","neg_class","prevalence","outcome","predictor","boot","FN","TP","TN","FP","z_alpha","log_sens_sp","pref","corr_sens","corr_spec","talpha_val_q","inv_talpha_val","d_talpha_val_q","d_talpha_val_p","c1_prev","c1","z_c1","z_alphamin","cat_c1","cat_alphamin"
"BTD","BTD",0.933372048134613,65.1342387774211,0.49,"<=",-0.308943,"maximize_metric",0.35,0.566666666666667,0.35,1,0.615,"COVID19","HC",0.666666666666667,"class","x",NA,13,7,10,0,-1.25711858641341,-1.04982212449868,"Specificity: 49",0.35,0.9999,-4.51291577471788,0.000317653733786054,4901.51015101564,1544.07065739596,0.157509686792754,0.315019373585508,-2.64434801307787,-1.25711858641341,"FN: 146","(-Inf,-0.8]"
"AFM","AFM",3.50403687712406,115.599328712031,0.61,"<=",4.00469,"maximize_metric",0.55,0.733333333333333,0.65,0.9,0.815,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,9,1,-0.695586025965483,-0.325422400434628,"Neither: 116",0.65,0.9,-1.25812578996199,0.231891064175155,7.64444444444445,4.44018466776913,0.290419055304667,0.580838110609333,-1.6181624218631,-0.695586025965483,"FN: 146","(-0.8,0.8]"
"MASP1","MASP1",1.05890410749596,43.3115010838192,0.75,">=",-0.042152415,"maximize_metric",0.2,0.633333333333333,0.7,0.5,0.565,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,5,5,-0.040464705442906,0.336472236621213,"Neither: 116",0.7,0.5,0.346573590279973,0.648031905220923,4,4.70880869079644,0.588601086349555,1.17720217269911,0.684083892624467,-0.040464705442906,"Neither: 57","(-0.8,0.8]"
"LUM","LUM",3.17914386979233,149.862247169168,0.78,"<=",2.398005,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.75,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,0.0999184346690748,-0.287682072451781,"Neither: 116",0.6,0.8,-0.983126439095263,0.344374064194897,5.425,4.12579610400054,0.380257705437838,0.760515410875676,-0.92452337043248,0.0999184346690748,"FN: 146","(-0.8,0.8]"
"DEFA3;DEFA1","DEFA3;DEFA1",4.56177283917229,162.54483244363,0.88,">=",0.023795115,"maximize_metric",0.7,0.866666666666667,0.9,0.8,0.87,"COVID19","HC",0.666666666666667,"class","x",NA,2,18,8,2,0.567862235042344,0.117783035656383,"Neither: 116",0.9,0.8,-1.16638458547009,0.383973713913551,5.8,4.10992778530759,0.354304119423068,0.708608238846137,-1.12490951556959,0.567862235042344,"FN: 146","(-0.8,0.8]"
"GPLD1","GPLD1",1.10605599366851,75.1969743155353,0.69,"<=",0.8418785,"maximize_metric",0.3,0.6,0.5,0.8,0.665,"COVID19","HC",0.666666666666667,"class","x",NA,10,10,8,2,-0.321230985666868,-0.470003629245736,"Neither: 116",0.5,0.8,-0.818194107357915,0.335488619856109,5.0875,4.02807496741332,0.395879603676985,0.791759207353969,-0.803907592478506,-0.321230985666868,"FN: 146","(-0.8,0.8]"
"CFHR3;CFHR4","CFHR3;CFHR4",-1.04020996298418,116.220757479576,1.16,"<=",-1.441355,"maximize_metric",0.4,0.666666666666667,0.6,0.8,0.55,"COVID19","HC",0.666666666666667,"class","x",NA,8,12,8,2,1.8781048760875,-0.287682072451781,"Sensitivity: 42",0.6,0.8,-1.67950739531962,0.316912177920188,6.85,4.89003016216073,0.356936508186915,0.713873016373829,-1.10458499330168,1.8781048760875,"FN: 146","(0.8, Inf]"
"CFHR1","CFHR1",1.53634382514582,224.12431966114,0.77,">=",3.6717675,"maximize_metric",0.55,0.733333333333333,0.65,0.9,0.72,"COVID19","HC",0.666666666666667,"class","x",NA,7,13,9,1,0.0531240546317479,-0.325422400434628,"Neither: 116",0.65,0.9,-1.64339708734629,0.210324938616467,9.06666666666667,5.21860459071875,0.287790694341107,0.575581388682215,-1.63845584571662,0.0531240546317479,"FN: 146","(-0.8,0.8]"
"HGFAC","HGFAC",0.914764627287344,19.9246511295962,0.87,"<=",0.7404075,"maximize_metric",0.4,0.7,0.7,0.7,0.665,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,7,3,0.521067855005017,0,"Neither: 116",0.7,0.7,-0.644413653112796,0.468755627830645,4.51428571428571,3.98305907396066,0.441161606293112,0.882323212586223,-0.454287854259268,0.521067855005017,"Neither: 57","(-0.8,0.8]"
"ITIH3","ITIH3",1.89404136214613,40.9855345258091,0.62,">=",2.9564325,"maximize_metric",0.5,0.733333333333333,0.7,0.8,0.78,"COVID19","HC",0.666666666666667,"class","x",NA,6,14,8,2,-0.648791645928156,-0.133531392624523,"Neither: 116",0.7,0.8,-0.689913404895533,0.375758625650531,4.825,3.86067871952406,0.400070333629436,0.800140667258872,-0.771551207507102,-0.648791645928156,"Neither: 57","(-0.8,0.8]"
